uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,sentiment,wgt,relevance,source.uri,source.dataType,source.title,image,eventUri,feed date
8328851916,eng,False,2024-09-19,23:46:25,2024-09-19T23:46:25Z,2024-09-19T23:46:01Z,news,0.8157,https://gazette.com/news/wex/trump-co-defendant-scores-bid-to-subpoena-fani-willis-in-tense-fulton-county-hearing/article_3577e0a9-c6ef-5605-89ea-47ecd2ca95ea.html,Trump co-defendant scores bid to subpoena Fani Willis in tense Fulton County hearing,A tense hearing related to the Georgia criminal case against former President Donald Trump resulted in a judge allowing one of his co-defendants the chance to subpoena Fulton County District Attorney ...,"{'uri': ['washington_examiner@gazette.com'], 'name': ['Washington Examiner'], 'type': ['author'], 'isAgency': [False]}",-0.3098,464485585,1,gazette.com,news,Colorado Springs Gazette,https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/custom/image/3f755dae-418c-11e8-a244-53852639d709.png?crop=235%2C235%2C1%2C0&resize=200%2C200&order=crop%2Cresize,eng-9915917,2024-09-20
8328849931,eng,False,2024-09-19,23:42:21,2024-09-19T23:42:21Z,2024-09-19T23:42:02Z,news,0.0,https://www.sgtreport.com/2024/09/federal-reserve-cuts-interest-rate-by-half-point-as-democrats-worry-that-job-market-has-stalled/,"Federal Reserve Cuts Interest Rate By Half-Point, as Democrats Worry That Job Market Has Stalled","The Federal Reserve has moved to cut interest rates by half a percentage point, the first reduction by the central bankers since the beginning of the so-called 'pandemic' in 2020 when the bankers cut ...",[],0.0039,464485341,1,sgtreport.com,news,SGT Report,,,2024-09-20
8328849795,eng,False,2024-09-19,23:41:59,2024-09-19T23:41:59Z,2024-09-19T23:41:42Z,news,0.0,https://www.dailywire.com/news/study-says-millions-of-non-citizens-likely-to-vote-in-2024-election,Study Says Millions Of Non-Citizens Likely To Vote In 2024 Election,"A new study suggests that as many as 2.7 million non-citizens could vote in the 2024 election, leading some to voice concerns about coming election results potentially not reflecting the will of ...",[],-0.1216,464485319,1,dailywire.com,news,The Daily Wire,https://dw-wp-production.imgix.net/2024/08/GettyImages-138711411.jpg?w=1200&h=800&ixlib=react-9.3.0,,2024-09-20
8328840296,eng,False,2024-09-19,23:26:54,2024-09-19T23:26:54Z,2024-09-19T23:26:19Z,news,0.6824,https://www.ntd.com/feds-interest-rate-cut-is-not-a-declaration-of-victory-but-progress-biden-says_1018181.html,"Fed's Interest Rate Cut Is Not a Declaration of Victory but Progress, Biden Says","President Joe Biden speaks at the Economic Club of Washington in Washington on Sept. 19, 2024. (Win McNamee/Getty Images)

President Joe Biden on Thursday welcomed falling inflation and interest rates ...",[],0.1294,464484414,1,ntd.com,news,NTD,https://i.ntd.com/assets/uploads/2024/09/id1018242-Biden-speech-GettyImages-2173176105.jpg,eng-9918347,2024-09-20
2024-09-490595715,eng,False,2024-09-19,23:25:55,2024-09-19T23:25:55Z,2024-09-19T22:44:17Z,news,0.5529,https://exbulletin.com/politics/2847154/,Why Trump's Lies About Election Fraud Could Cost the Republican Party the House,"Donald Trump's obsession with election fraud, which does not exist in any meaningful form, could bring the country to a government shutdown and could even endanger the Republican majority in the House ...",[],-0.3804,464484355,1,exbulletin.com,news,ExBulletin,"https://media.cnn.com/api/v1/images/stellar/prod/ap24263004102048.jpg?c=16x9&q=w_800,c_fill",eng-9912992,2024-09-20
2024-09-490595592,eng,False,2024-09-19,23:24:24,2024-09-19T23:24:24Z,2024-09-19T23:19:41Z,news,0.0,https://www.econotimes.com/Survey-Reveals-37-of-Americans-Believe-US-Government-Involved-in-Trump-Assassination-PlotPublic-Trust-in-Agencies-Dwindles-1687829,Survey Reveals 37% of Americans Believe U.S. Government Involved in Trump Assassination Plot -- Public Trust in Agencies Dwindles,"Cardano's Hoskinson to Face Argentina President Milei in Pivotal Blockchain Economy Discussion

A recent survey has revealed a startling statistic: 37% of Americans believe it is ""very"" or ""somewhat"" ...",[],-0.2,464484264,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/5cc3yphzne_th_1024x0.jpeg,,2024-09-20
8328835019,eng,False,2024-09-19,23:18:01,2024-09-19T23:18:01Z,2024-09-19T23:17:28Z,news,0.5137,https://www.econotimes.com/House-Democrats-Face-Backlash-for-Opposing-Deportation-Bill-on-Immigrants-Convicted-of-Assaulting-Women-1687827,House Democrats Face Backlash for Opposing Deportation Bill on Immigrants Convicted of Assaulting Women - EconoTimes,A recent vote in the House of Representatives has stirred significant controversy after 158 House Democrats opposed a bill requiring the deportation of illegal immigrants convicted of assaulting ...,[],-0.5059,464483881,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/rffsr6hakq_th_1024x0.jpg,eng-9918765,2024-09-20
8328835020,eng,False,2024-09-19,23:17:48,2024-09-19T23:17:48Z,2024-09-19T23:17:28Z,news,0.7647,https://www.econotimes.com/House-Committee-Alleges-ActBlue-Funnelled-Suspicious-Donations-to-Kamala-Harris-and-DemocratsInvestigations-Demanded-1687825,House Committee Alleges ActBlue Funnelled Suspicious Donations to Kamala Harris and Democrats -- Investigations Demanded - EconoTimes,"House Administration Committee alleges potential criminal activity in ActBlue donations, raising questions about funds directed toward Kamala Harris and other Democrats. Credit: Office of the Vice ...",[],-0.0353,464483868,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/djspzp1hc6_th_1024x0.jpg,eng-9920526,2024-09-20
2024-09-490591199,eng,True,2024-09-19,23:12:15,2024-09-19T23:12:15Z,2024-09-19T03:53:40Z,news,0.0,https://www.aol.com/entertainment/george-clooney-brad-pitt-feeling-035340307.html,George Clooney and Brad Pitt 'Feeling Hopeful' About 2024 Presidential Election: 'Momentum Is a Big Deal',"George Clooney and Brad Pitt 'Feeling Hopeful' About 2024 Presidential Election: 'Momentum Is a Big Deal'

Michaela Zee and Marc Malkin

September 19, 2024 at 5:53 AM

George Clooney and Brad Pitt are ...","{'uri': ['michaela_zee@aol.com'], 'name': ['Michaela Zee'], 'type': ['author'], 'isAgency': [False]}",0.451,464483535,1,aol.com,news,Aol,https://media.zenfs.com/en/aol_variety_168/1055ee72c209f13f3a355c1a56ac160e,,2024-09-20
8328831190,eng,False,2024-09-19,23:12:00,2024-09-19T23:12:00Z,2024-09-19T23:11:35Z,news,0.0,https://www.benzinga.com/general/politics/24/09/40949853/harris-in-trouble-new-swing-state-poll-shows-trump-gains-ground-in-key-battleground-areas-for-20,Harris In Trouble? New Swing State Poll Shows Trump Gains Ground In Key Battleground Areas For 2024 Election,"Kamala Harris loses some ground in the seven key states in the new September poll.

The head-to-head matchup between former President Donald Trump and Vice President Kamala Harris could come down to ...","{'uri': ['chris_katje@benzinga.com'], 'name': ['Chris Katje'], 'type': ['author'], 'isAgency': [False]}",0.0667,464483520,1,benzinga.com,news,Benzinga,https://cdn.benzinga.com/files/images/story/2024/09/19/2024-PresidentialElection-Shutterstock.jpeg?width=1200&height=800&fit=crop,,2024-09-20
8328828611,eng,False,2024-09-19,23:08:12,2024-09-19T23:08:12Z,2024-09-19T23:07:36Z,news,0.0,https://www.econotimes.com/Survey-Claims-One-Third-of-Democrats-Would-Have-Preferred-Trumps-DeathAlarming-Sentiment-Exposed-1687824,Survey Claims One-Third of Democrats Would Have Preferred Trump's Death -- Alarming Sentiment Exposed - EconoTimes,A recent survey conducted by the Napolitan News Service has made waves in the political landscape by suggesting that nearly one-third of Democrats expressed a preference for former President Donald ...,[],-0.2078,464483292,15,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/6syvnpmole_th_1024x0.jpg,,2024-09-20
2024-09-490585375,eng,False,2024-09-19,22:59:16,2024-09-19T22:59:16Z,2024-09-19T22:47:09Z,news,0.5176,https://wgntv.com/news/illinois/are-ballot-selfies-legal-in-illinois/,Are ballot selfies legal in Illinois?,"We're less than two months away from the 2024 presidential election. Many voters will prove they went to the polls with an ""I Voted"" sticker come Nov. 5. Some may want to prove they voted in other ...","{'uri': ['joey_schneider@wgntv.com'], 'name': ['Joey Schneider'], 'type': ['author'], 'isAgency': [False]}",0.2078,464482756,1,wgntv.com,news,WGN-TV,https://wgntv.com/wp-content/uploads/sites/5/2024/09/GettyImages-1290674456.jpg?strip=1&w=640,eng-9913730,2024-09-20
8328813035,eng,False,2024-09-19,22:44:39,2024-09-19T22:44:39Z,2024-09-19T22:43:22Z,news,0.7725,https://www.washingtonexaminer.com/news/justice/3160182/trump-codefendant-scores-bid-subpoena-fani-willis-tense-fulton-county-hearing/,Trump co-defendant scores bid to subpoena Fani Willis in tense Fulton County hearing - Washington Examiner,A tense hearing related to the Georgia criminal case against former President Donald Trump resulted in a judge allowing one of his co-defendants the chance to subpoena Fulton County District Attorney ...,"{'uri': ['kaelan_deese@washingtonexaminer.com'], 'name': ['Kaelan Deese'], 'type': ['author'], 'isAgency': [False]}",-0.2392,464481879,1,washingtonexaminer.com,news,Washington Examiner,https://www.washingtonexaminer.com/wp-content/uploads/2024/07/fanitrumpcaseimmunity.webp,eng-9915917,2024-09-20
8328807679,eng,True,2024-09-19,22:34:59,2024-09-19T22:34:59Z,2024-09-19T22:34:39Z,news,0.0,https://www.yahoo.com/news/elon-musks-reposts-kamala-harris-220553600.html?guccounter=1&guce_referrer=aHR0cDovL3Jzcy5uZXdzLnlhaG9vLmNvbS9yc3MvYnVzaW5lc3M&guce_referrer_sig=AQAAAIs1aP3gI3MbJGyy2kSB9iMziY24GMROefOvLPsx7zTUhtyPpagS7CGbDpIbSjG5ugBb4VBslI6CvfJBJU9PPViLxYsJ6wcQNJXzdeSHgHoZo38CWvH_hDDCsW78F9uyAtRkZvp4bOiPeP7BZInbNHtS_Z9fAOslC9AphaChubHH,Elon Musk's reposts of Kamala Harris deepfakes may not fly under new California law,"California's newest law could land social media users who post, or repost, AI deepfakes that deceive voters about upcoming elections in legal trouble. Governor Gavin Newsom suggests that AB 2839, ...",[],-0.2078,464481299,1,yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/h.jG5h7VCcaXAoufV275lg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/techcrunch_350/04ed745fa54b670e632826cecd1184b0,,2024-09-20
8328805003,eng,True,2024-09-19,22:31:49,2024-09-19T22:31:49Z,2024-09-19T22:31:16Z,news,0.0,https://finance.yahoo.com/news/elon-musks-reposts-kamala-harris-220553180.html?guccounter=1&guce_referrer=aHR0cDovL2ZpbmFuY2UueWFob28uY29tLw&guce_referrer_sig=AQAAANPoGiLW-rrjM6pBBMOQzv23a1vclx-NAyz2_LcPKnm55ARU3NagrLA6JyPpeTcXzMSL1LvQe-57lrzxwOw415H3YmN6IL7GRgnA-jyMmieegp6EDYI2hvP_KY0X9djujSUjDoRAu0_b9sYYWrR_eQuMUuNeeqEqoLD39aOpwfpH,Elon Musk's reposts of Kamala Harris deepfakes may not fly under new California law,"California's newest law could land social media users who post, or repost, AI deepfakes that deceive voters about upcoming elections in legal trouble. Governor Gavin Newsom suggests that AB 2839, ...",[],-0.2078,464481109,1,finance.yahoo.com,news,Yahoo! Finance,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,,2024-09-20
8328797241,eng,False,2024-09-19,22:22:37,2024-09-19T22:22:37Z,2024-09-19T22:22:13Z,news,0.6863,https://techcrunch.com/2024/09/19/elon-musks-reposts-of-kamala-harris-deepfakes-may-not-fly-under-new-california-law/,Elon Musk's reposts of Kamala Harris deepfakes may not fly under new California law | TechCrunch,"California's newest law could land social media users who post, or repost, AI deepfakes that deceive voters about upcoming elections in legal trouble. Governor Gavin Newsom suggests that AB 2839, ...","{'uri': ['maxwell_zeff@techcrunch.com'], 'name': ['Maxwell Zeff'], 'type': ['author'], 'isAgency': [False]}",-0.2078,464480557,1,techcrunch.com,news,TechCrunch,"https://techcrunch.com/wp-content/uploads/2024/09/GettyImages-2168119004-1.jpg?resize=1200,800",eng-9913735,2024-09-20
2024-09-490566845,eng,False,2024-09-19,22:22:03,2024-09-19T22:22:03Z,2024-09-19T22:09:32Z,news,0.5176,https://fox2now.com/news/missouri/are-ballot-selfies-legal-in-missouri-and-illinois/,Are ballot selfies legal in Missouri and Illinois?,"ST. LOUIS - We're less than two months away from the 2024 presidential election. Many voters will prove they went to the polls with an ""I Voted"" sticker come Nov. 5. Some may want to prove they voted ...","{'uri': ['joey_schneider@fox2now.com'], 'name': ['Joey Schneider'], 'type': ['author'], 'isAgency': [False]}",0.2392,464480523,1,fox2now.com,news,Fox2Now,https://fox2now.com/wp-content/uploads/sites/14/2024/09/GettyImages-1290674456.jpg?strip=1&w=640,eng-9913730,2024-09-20
8328794150,eng,False,2024-09-19,22:20:27,2024-09-19T22:20:27Z,2024-09-19T22:18:03Z,news,0.8118,https://wfin.com/fox-political-news/shadowy-group-propped-up-by-democrat-money-accused-of-dirty-tricks-meddling-against-gop-in-key-races/,Shadowy group propped up by Democrat money accused of 'dirty tricks' meddling against GOP in key races - WFIN Local News,"A shadowy group has been recruiting unsuspecting candidates to act as potential spoilers in competitive House races in the latest attempt from far-left groups to tip Republican races.

For the past ...",[],0.2078,464480427,1,wfin.com,news,WFIN,https://wfin.com/wp-content/uploads/2018/03/WFIN-AM-FM-logo.png,eng-9908538,2024-09-20
8328794139,eng,True,2024-09-19,22:20:00,2024-09-19T22:20:00Z,2024-09-19T22:18:03Z,news,0.0,https://wfin.com/fox-political-news/trump-has-presidential-level-secret-service-protection-lawmakers-told/,"Trump has 'presidential level' Secret Service protection, lawmakers told - WFIN Local News","By entering your email and pushing continue, you are agreeing to Fox News' Terms of Use and Privacy Policy, which includes our Notice of Financial Incentive.

Former President Trump had ...",[],0.0745,464480400,1,wfin.com,news,WFIN,https://wfin.com/wp-content/uploads/2018/03/WFIN-AM-FM-logo.png,,2024-09-20
8328789577,eng,False,2024-09-19,22:11:55,2024-09-19T22:11:55Z,2024-09-19T22:11:38Z,news,0.0,https://www.foxnews.com/politics/fox-news-politics-bossing-union,Fox News Politics: Bossing the Union,"Welcome to the Fox News Politics newsletter, with the latest political news from Washington, D.C. and updates from the 2024 campaign trail.

Several Democrats responded overnight to news that the ...",[],0.2078,464479915,1,foxnews.com,news,Fox News,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/07/1024/512/GettyImages-2161594214-scaled.jpg?ve=1&tl=1,,2024-09-20
2024-09-490557950,eng,True,2024-09-19,22:03:34,2024-09-19T22:03:34Z,2024-09-19T21:06:37Z,news,0.0,https://www.seattlepi.com/news/politics/article/minnesota-s-top-elections-official-says-glitch-19777979.php,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['steve_karnowski@seattlepi.com'], 'name': ['Steve Karnowski'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464479414,1,seattlepi.com,news,Seattle Pi,https://s.hdnux.com/photos/01/43/17/53/26016468/3/rawImage.jpg,,2024-09-20
8328782847,eng,True,2024-09-19,22:02:46,2024-09-19T22:02:46Z,2024-09-19T22:02:27Z,news,0.0,https://www.fox4news.com/news/election-2024-latest-polling-shows-harris-extending-lead-over-trump,Election 2024: Latest polling shows Harris extending lead over Trump,"WASHINGTON - We're less than 50 days out from the 2024 presidential election and for weeks, the polls have shown Vice President Kamala Harris with a growing lead over former President Donald ...",[],0.3176,464479366,1,fox4news.com,news,FOX 4 News Dallas-Fort Worth,https://images.foxtv.com/static.fox5dc.com/www.fox5dc.com/content/uploads/2024/09/1280/720/kamala-harris-donald-trump-side-by-side.png?ve=1&tl=1,,2024-09-20
8328782122,eng,False,2024-09-19,22:01:39,2024-09-19T22:01:39Z,2024-09-19T22:01:27Z,news,0.0,https://www.out.com/comedy/saturday-night-live-colin-jost-michael-che-drag-kamala-harris-donald-trump-magazine-cover,'Cursed image': Internet reacts to 'SNL' stars in Kamala Harris & Donald Trump drag,"Saturday Night Live is going all out to celebrate its 50-year anniversary, which happens to be coinciding with the chaotic, coconut-pilled, brat-coded 2024 presidential election between Kamala Harris ...",[],0.6471,464479299,1,out.com,news,Out,https://www.out.com/media-library/colin-jost-and-michael-che-on-saturday-night-live.jpg?id=53650293&width=1200&height=600&coordinates=0%2C39%2C0%2C39,,2024-09-20
2024-09-490553941,eng,False,2024-09-19,21:54:59,2024-09-19T21:54:59Z,2024-09-19T17:27:37Z,news,0.0,https://www.washingtontimes.com/news/2024/sep/19/inside-beltway-donald-trump-surrogates-plan-busy-w/,"Trump, surrogates plan busy weekend of campaigning","Former President Donald Trump -- who appears to be indefatigable -- is off to the Tar Heel State on Saturday, hosting yet another jumbo-sized rally in Wilmington, North Carolina. He'll follow that ...","{'uri': ['jennifer_harper@washingtontimes.com'], 'name': ['Jennifer Harper'], 'type': ['author'], 'isAgency': [False]}",0.1373,464478899,1,washingtontimes.com,news,Washington Times,https://twt-thumbs.washtimes.com/media/image/2024/09/19/BELTWAY_Election_2024_Trump_24125_c0-184-4408-2754_s1770x1032.jpg?41cc95cfc0920a21d3ef2f10184850de4ac81b74,,2024-09-20
2024-09-490553663,eng,False,2024-09-19,21:53:46,2024-09-19T21:53:46Z,2024-09-19T21:45:46Z,news,0.498,https://www.star-telegram.com/news/politics-government/election/voter-guide/article292758984.html,Want to vote early in Texas but don't know where to go? How to find your polling place,"The 2024 presidential election is approaching, and some voters may want to cast their ballots before November.

Early voting in Texas begins Oct. 21 and runs through Nov. 1.

Here's what you need to ...","{'uri': ['tiffani_jackson@star-telegram.com'], 'name': ['Tiffani Jackson'], 'type': ['author'], 'isAgency': [False]}",0.0745,464478826,1,star-telegram.com,news,Fort Worth Star-Telegram,https://www.kansascity.com/latest-news/z71kn3/picture292696414/alternates/LANDSCAPE_1140/KCM_ELECTIONLIVEVOTEWYCO211,eng-9912584,2024-09-20
2024-09-490548714,eng,False,2024-09-19,21:45:11,2024-09-19T21:45:11Z,2024-09-19T21:36:44Z,news,0.0,https://eu.statesman.com/story/news/politics/elections/2024/09/19/second-gentleman-doug-emhoff-austin-san-antonio-houston-texas-campaign-kamala-harris/75292233007/,Second gentleman Doug Emhoff will campaign in Texas next week on behalf of Democrats,"Election day is November 5, but some voters can cast their ballots as early as September.

Doug Emhoff, the husband of Vice President Kamala Harris, plans a two-day campaign swing in Texas beginning ...","{'uri': ['austin_american_statesman@eu.statesman.com'], 'name': ['Austin American-Statesman'], 'type': ['author'], 'isAgency': [False]}",0.0275,464478311,1,eu.statesman.com,news,USA TODAY,"https://www.gannett-cdn.com/authoring/authoring-images/2024/08/21/USAT/74882787007-2166932958.jpg?auto=webp&crop=3839,2161,x0,y199&format=pjpg&width=1200",,2024-09-20
8328769896,eng,True,2024-09-19,21:45:06,2024-09-19T21:45:06Z,2024-09-19T21:43:56Z,news,0.0,https://www.peacefmonline.com/pages/comment/features/202409/509614.php,Towards Sustainable National Development: The Role of the Intelligent Ghanaian Voter,"Ghana, a stalwart among nations striving to achieve the United Nations' Sustainable Development Goals (SDGs), has made the pursuit of a green economy a cornerstone of its developmental agenda. Since ...",[],0.1922,464478306,1,peacefmonline.com,news,Peace Fm Online - Ghana News,https://cdn.peacefmonline.com/photos/news/202409/284307031_227699.jpg,,2024-09-20
8328767596,eng,True,2024-09-19,21:41:16,2024-09-19T21:41:16Z,2024-09-19T21:40:55Z,news,0.0,https://www.thepeterboroughexaminer.com/news/world/united-states/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/article_e83d3273-2183-585b-b31c-afc4ed3726a2.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464478076,1,thepeterboroughexaminer.com,news,thepeterboroughexaminer.com,https://bloximages.chicago2.vip.townnews.com/thepeterboroughexaminer.com/content/tncms/assets/v3/editorial/2/5a/25a0c321-ca18-54f2-8800-013d02fe5c01/66ec94654cfbe.image.jpg?crop=1280%2C672%2C0%2C90&resize=438%2C230&order=crop%2Cresize,,2024-09-20
2024-09-490545774,eng,True,2024-09-19,21:40:34,2024-09-19T21:40:34Z,2024-09-19T21:06:37Z,news,0.0,https://www.stamfordadvocate.com/news/politics/article/minnesota-s-top-elections-official-says-glitch-19777979.php,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['steve_karnowski@stamfordadvocate.com'], 'name': ['Steve Karnowski'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464478034,1,stamfordadvocate.com,news,stamford advocate,https://s.hdnux.com/photos/01/43/17/53/26016468/3/rawImage.jpg,,2024-09-20
8328765687,eng,True,2024-09-19,21:38:18,2024-09-19T21:38:18Z,2024-09-19T21:38:00Z,news,0.0,https://1010wcsi.com/fox-politics/trump-has-presidential-level-secret-service-protection-lawmakers-told/,"Trump has 'presidential level' Secret Service protection, lawmakers told - 1010 WCSI","By entering your email and pushing continue, you are agreeing to Fox News' Terms of Use and Privacy Policy, which includes our Notice of Financial Incentive.

Former President Trump had ...",[],0.0745,464477898,1,1010wcsi.com,news,1010 WCSI,https://1010wcsi.com/wp-content/uploads/2020/07/WCSI-header.png,,2024-09-20
2024-09-490543633,eng,True,2024-09-19,21:37:18,2024-09-19T21:37:18Z,2024-09-19T21:06:04Z,news,0.0,https://www.seattletimes.com/nation-world/nation/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['steve_karnowski@seattletimes.com'], 'name': ['Steve Karnowski'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464477838,1,seattletimes.com,news,The Seattle Times,https://images.seattletimes.com/wp-content/uploads/2024/09/urnpublicidap.orgbe96e92e52d1015a65329abe89ae82fdElection_2024_Voting_Begins_56045.jpg?d=1020x680,,2024-09-20
2024-09-490542498,eng,True,2024-09-19,21:33:49,2024-09-19T21:33:49Z,2024-09-19T21:06:37Z,news,0.0,https://www.sfgate.com/news/politics/article/minnesota-s-top-elections-official-says-glitch-19777979.php,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...","{'uri': ['steve_karnowski@sfgate.com'], 'name': ['Steve Karnowski'], 'type': ['author'], 'isAgency': [False]}",-0.0196,464477629,1,sfgate.com,news,San Francisco Gate,https://s.hdnux.com/photos/01/43/17/53/26016468/3/rawImage.jpg,,2024-09-20
8328760824,eng,True,2024-09-19,21:32:32,2024-09-19T21:32:32Z,2024-09-19T21:31:44Z,news,0.0,http://hosted.ap.org/article/be96e92e52d1015a65329abe89ae82fd/minnesotas-top-elections-official-says-glitch-automatic,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464477552,1,hosted.ap.org,news,Associated Press,summary_large_image,,2024-09-20
8328760143,eng,False,2024-09-19,21:30:59,2024-09-19T21:30:59Z,2024-09-19T21:30:40Z,news,0.8078,https://lacrossetribune.com/news/state-and-regional/mn/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/article_2130f371-019f-500f-ab6d-64a2d9a30f4d.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"By STEVE KARNOWSKI - Associated Press

ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that ...","{'uri': ['associated_press@lacrossetribune.com'], 'name': ['Associated Press'], 'type': ['author'], 'isAgency': [False]}",-0.2941,464477459,1,lacrossetribune.com,news,La Crosse Tribune,https://bloximages.chicago2.vip.townnews.com/lacrossetribune.com/content/tncms/assets/v3/editorial/5/c3/5c3188af-a54a-5dc7-9a5e-5405a229e65c/66ec94547edee.image.jpg?crop=1763%2C926%2C0%2C124&resize=438%2C230&order=crop%2Cresize,eng-9920618,2024-09-20
8328756440,eng,False,2024-09-19,21:26:50,2024-09-19T21:26:50Z,2024-09-19T21:26:38Z,news,0.5412,https://rollingout.com/2024/09/19/the-federal-reserves-interest-rate-cut/,The Federal Reserve's interest rate cut: Implications for the upcoming election,"The decision to cut interest rates is a significant development that impacts both the economy and the political landscape

The Federal Reserve made headlines this week by announcing a significant cut ...",[],-0.0118,464477210,1,rollingout.com,news,Rolling Out,https://rollingout.com/wp-content/uploads/2024/09/shutterstock_1964252476.jpg,eng-9916613,2024-09-20
8328754896,eng,True,2024-09-19,21:26:18,2024-09-19T21:26:18Z,2024-09-19T21:24:49Z,news,0.0,https://www.thestar.com/news/world/united-states/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/article_eb5faa32-caeb-5558-95be-e5b48c18144d.html,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464477178,1,thestar.com,news,The Star,https://bloximages.chicago2.vip.townnews.com/thestar.com/content/tncms/assets/v3/editorial/e/2b/e2b7fd90-494d-578b-8e3e-662ad1de1cc1/66ec932a43eb6.image.jpg?crop=1280%2C672%2C0%2C90&resize=438%2C230&order=crop%2Cresize,,2024-09-20
8328753778,eng,True,2024-09-19,21:23:59,2024-09-19T21:23:59Z,2024-09-19T21:23:36Z,news,0.0,https://www.kob.com/politics-news/minnesotas-top-elections-official-says-glitch-in-automatic-voter-registration-system-is-fixed/,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],0.0039,464477039,1,kob.com,news,KOB 4,https://www.kob.com/wp-content/uploads/apimg/2024/09/Election_2024_Voting_Begins_56045.jpg,,2024-09-20
2024-09-490535552,eng,True,2024-09-19,21:22:11,2024-09-19T21:22:11Z,2024-09-19T21:06:37Z,news,0.0,https://www.timesunion.com/news/politics/article/minnesota-s-top-elections-official-says-glitch-19777979.php,Minnesota's top elections official says 'glitch' in automatic voter registration system is fixed,"ST. PAUL, Minn. (AP) -- While there was a ""glitch"" in Minnesota's new automatic voter registration system, Secretary of State Steve Simon said Thursday that nobody who was ineligible voted in the ...",[],-0.0196,464476931,1,timesunion.com,news,Times Union,https://s.hdnux.com/photos/01/43/17/53/26016468/3/rawImage.jpg,,2024-09-20
