uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,sentiment,wgt,relevance,source.uri,source.dataType,source.title,image,eventUri,feed date
2024-09-496533735,eng,True,2024-09-26,01:16:45,2024-09-26T01:16:45Z,2024-09-26T01:02:35Z,news,0.0,https://www.miamiherald.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@miamiherald.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009405,1,miamiherald.com,news,Miami Herald,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496533587,eng,True,2024-09-26,01:15:59,2024-09-26T01:15:59Z,2024-09-26T01:02:35Z,news,0.0,https://www.sunherald.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@sunherald.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009359,1,sunherald.com,news,Sun Herald,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496533539,eng,True,2024-09-26,01:15:31,2024-09-26T01:15:31Z,2024-09-26T01:02:35Z,news,0.0,https://www.star-telegram.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@star-telegram.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009331,1,star-telegram.com,news,Fort Worth Star-Telegram,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496532836,eng,True,2024-09-26,01:14:56,2024-09-26T01:14:56Z,2024-09-26T01:02:35Z,news,0.0,https://www.theolympian.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@theolympian.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009296,1,theolympian.com,news,The  Olympian,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496532955,eng,True,2024-09-26,01:13:42,2024-09-26T01:13:42Z,2024-09-26T01:02:35Z,news,0.0,https://www.sacbee.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@sacbee.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009222,1,sacbee.com,news,The Sacramento Bee,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496532655,eng,True,2024-09-26,01:13:28,2024-09-26T01:13:28Z,2024-09-26T01:02:35Z,news,0.0,https://www.kansascity.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@kansascity.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009208,1,kansascity.com,news,The Kansas City Star,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496532815,eng,True,2024-09-26,01:13:20,2024-09-26T01:13:20Z,2024-09-26T01:02:35Z,news,0.0,https://www.islandpacket.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@islandpacket.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009200,1,islandpacket.com,news,The Island Packet,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496531755,eng,True,2024-09-26,01:12:47,2024-09-26T01:12:47Z,2024-09-26T01:02:35Z,news,0.0,https://www.heraldonline.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@heraldonline.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009167,1,heraldonline.com,news,The Herald,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496531467,eng,True,2024-09-26,01:11:27,2024-09-26T01:11:27Z,2024-09-26T01:02:35Z,news,0.0,https://www.idahostatesman.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@idahostatesman.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009087,1,idahostatesman.com,news,Idaho Statesman,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,,2024-09-26
2024-09-496530547,eng,False,2024-09-26,01:10:31,2024-09-26T01:10:31Z,2024-09-26T01:02:35Z,news,0.7098,https://www.kentucky.com/news/nation-world/national/article293054939.html,House Republicans launch investigation into Zelensky's Pennsylvania visit,"Sept. 25 (UPI) -- House Republicans launched an investigation Wednesday into Ukrainian President Volodymyr Zelensky's recent visit to an ammunition factory in Pennsylvania, claiming his trip with ...","{'uri': ['sheri_walsh@kentucky.com'], 'name': ['Sheri Walsh'], 'type': ['author'], 'isAgency': [False]}",-0.1529,465009031,1,kentucky.com,news,Lexington Herald Leader,https://www.mcclatchy-wires.com/incoming/w7s4gj/picture293054914/alternates/LANDSCAPE_1140/1e33d472-171c-4b4b-83be-12ac22d0b20f,eng-9937527,2024-09-26
8337322077,eng,False,2024-09-26,01:10:21,2024-09-26T01:10:21Z,2024-09-26T01:10:01Z,news,0.6235,https://www.businesstelegraph.co.uk/harris-sets-out-pro-business-economic-philosophy-in-swing-state-speech/,Harris sets out pro-business economic philosophy in swing-state speech - Business Telegraph,"Unlock the US Election Countdown newsletter for free

The stories that matter on money and politics in the race for the White House

Kamala Harris used a major speech in Pennsylvania on Wednesday to ...",[],0.2471,465009021,1,businesstelegraph.co.uk,news,Business Telegraph,https://www.businesstelegraph.co.uk/wp-content/uploads/2024/09/Harris-sets-out-pro-business-economic-philosophy-in-swing-state-speech.com2F__origami2Fservice2Fimage2Fv22Fimages2Fraw2Fhttps253A252F252Fd1e.jpeg,eng-9936629,2024-09-26
8337302297,eng,True,2024-09-26,00:37:04,2024-09-26T00:37:04Z,2024-09-26T00:36:20Z,news,0.0,https://1010wcsi.com/fox-politics/johnson-demands-zelenskyy-fire-ukraines-ambassador-to-us-amid-fallout-from-pennsylvania-trip/,Johnson demands Zelenskyy fire Ukraine's ambassador to US amid fallout from Pennsylvania trip - 1010 WCSI,EXCLUSIVE: House Speaker Mike Johnson is calling on Ukrainian President Volodymyr Zelenskyy to fire Ukraine's ambassador to the United States after she allegedly organized a U.S. taxpayer-funded visit ...,[],-0.2941,465007024,15,1010wcsi.com,news,1010 WCSI,https://1010wcsi.com/wp-content/uploads/2020/07/WCSI-header.png,,2024-09-26
2024-09-496512158,eng,True,2024-09-26,00:26:11,2024-09-26T00:26:11Z,2024-09-25T05:09:45Z,news,0.0,https://www.aol.com/jennifer-lawrence-shares-reason-behind-181326998.html,Jennifer Lawrence shares reason behind endorsement for 2024 presidential election,"Jennifer Lawrence shares reason behind endorsement for 2024 presidential election

Amber Raiken

September 25, 2024 at 7:09 AM

Jennifer Lawrence has revealed who she's endorsing in the 2024 ...",[],0.3725,465006371,29,aol.com,news,Aol,https://media.zenfs.com/en/aol_the_independent_us_877/74b1718c095cbc8157d10767fafc1f9c,,2024-09-26
8337295347,eng,False,2024-09-26,00:25:23,2024-09-26T00:25:23Z,2024-09-26T00:23:26Z,news,0.6118,https://www.newsdirectory3.com/america-on-high-alert-us-media-companies-ramp-up-election-coverage-as-voter-distrust-reaches-fever-pitch/,America on High Alert: US Media Companies Ramp Up Election Coverage as Voter Distrust Reaches Fever Pitch - News Directory 3,"Pressure to 'reliably report' amid election fraud claims and fake news spread

US media companies increase their coverage of the presidential election amid tight race and voter distrust

Pressure to ...",[],-0.0275,465006323,1,newsdirectory3.com,news,News Directory 3,https://image.fnnews.com/resource/media/image/2024/09/26/202409260011260896_l.jpg,eng-9938149,2024-09-26
8337295394,eng,False,2024-09-26,00:24:01,2024-09-26T00:24:01Z,2024-09-26T00:23:30Z,news,0.7255,https://dailyguidenetwork.com/naana-returns-to-western-region-for-campaign/,Naana Returns To Western Region For Campaign,"After a brief hiatus, the Running Mate of the Opposition National Democratic Congress, NDC, Professor Naana Jane Opoku-Agyemang, has made a triumphant return to the campaign trail.

Professor ...",[],0.1451,465006241,1,dailyguidenetwork.com,news,DailyGuide Network,https://dailyguidenetwork.com/wp-content/uploads/2024/09/2e92d1b6-e1c9-464a-895e-eb29058be04c.jpeg,eng-9934895,2024-09-26
8337293967,eng,False,2024-09-26,00:22:52,2024-09-26T00:22:52Z,2024-09-26T00:21:16Z,news,0.0,https://www.democraticunderground.com/100219503237,Filmmaker Who Unearthed Critical Jan. 6 Footage Has A Warning About November,"Sep 25, 2024, 02:45 PM EDT

A prolific documentary filmmaker is out with a new account of the Jan. 6 insurrection -- and he has a stark warning about this November.

Nick Quested embedded with the ...",[],-0.0275,465006172,1,democraticunderground.com,news,Democratic Underground,,,2024-09-26
8337290653,eng,False,2024-09-26,00:17:21,2024-09-26T00:17:21Z,2024-09-26T00:15:53Z,news,0.0,https://ca.news.yahoo.com/fact-check-yes-jd-vance-235900236.html,"Fact Check: Yes, JD Vance Said 'Car Seat Rules' Are Causing Americans To Have Fewer Kids","JD Vance said ""car seat rules"" are causing Americans to have fewer kids.

The comment originated from a March 2023 U.S. congressional hearing. The remark appeared to reference a preprint research ...",[],0.0745,465005841,1,ca.news.yahoo.com,news,Yahoo,https://media.zenfs.com/en/snopes_632/70d8dcd11dcbe137249ede709bc38503,,2024-09-26
8337286617,eng,False,2024-09-26,00:10:40,2024-09-26T00:10:40Z,2024-09-26T00:09:39Z,news,0.0,https://dnyuz.com/2024/09/25/the-four-swing-states-that-could-matter-most/,The Four Swing States That Could Matter Most,"The 2024 presidential election is, according to where the polls stand right now, confoundingly close.

The most recent national New York Times/Siena College poll showed Vice President Kamala Harris ...",[],-0.0588,465005440,1,dnyuz.com,news,DNyuz,https://dnyuz.com/wp-content/uploads/2024/09/The-Four-Swing-States-That-Could-Matter-Most.jpg,,2024-09-26
8337280499,eng,False,2024-09-26,00:02:52,2024-09-26T00:02:52Z,2024-09-26T00:02:33Z,news,0.0,https://www.snopes.com//fact-check/vance-car-seat-rules/,JD Vance Said 'Car Seat Rules' Are Causing Americans To Have Fewer Kids?,"The comment originated from a March 2023 U.S. congressional hearing. The remark appeared to reference a preprint research paper from 2020 titled, ""Car Seats as Contraception."" The paper did not ...",[],0.051,465004972,1,snopes.com,news,Snopes,https://mediaproxy.snopes.com/width/1200/https://media.snopes.com/2024/09/jd_vance_rally_white.jpg,,2024-09-26
8337277944,eng,False,2024-09-25,23:58:23,2024-09-25T23:58:23Z,2024-09-25T23:57:52Z,news,0.0,https://www.nytimes.com/2024/09/25/us/politics/most-important-swing-states.html,The Four Swing States That Could Matter Most,"In a tight election, every battleground matters. But here's four states to watch extra closely.

The 2024 presidential election is, according to where the polls stand right now, confoundingly ...",[],-0.0196,465004703,1,nytimes.com,news,The New York Times,https://static01.nyt.com/images/2024/09/25/multimedia/25-pol-on-politics-states-topitem-czhq/25-pol-on-politics-states-topitem-czhq-videoSixteenByNine3000.jpg,,2024-09-26
8337277872,eng,True,2024-09-25,23:58:20,2024-09-25T23:58:20Z,2024-09-25T23:57:40Z,news,0.0,https://www.postandcourier.com/arena/the-spun/michael-phelps-has-made-it-clear-where-he-stands-politically/article_c8907756-eb74-53c7-9ca4-3dd268cd90b7.html,Michael Phelps Has Made It Clear Where He Stands Politically,"Michael Phelps, arguably the greatest United States Olympian of all-time, has made it clear where he stands politically over the years.

The legendary U.S. swimmer, who won a record 28 medals at the ...","{'uri': ['andrew_holleran@postandcourier.com'], 'name': ['Andrew Holleran'], 'type': ['author'], 'isAgency': [False]}",0.1922,465004700,1,postandcourier.com,news,Post and Courier,https://bloximages.newyork1.vip.townnews.com/postandcourier.com/content/tncms/custom/image/6903687a-a7dc-11e9-896c-0bef6d6c9301.jpg?resize=600%2C314,,2024-09-26
2024-09-496495931,eng,False,2024-09-25,23:46:19,2024-09-25T23:46:19Z,2024-09-25T23:27:38Z,news,0.5922,https://www.audacy.com/kdkaradio/news/national/harris-leads-trump-with-young-voters-is-it-enough-to-win,"Harris leads Trump with young voters, but is it enough to win?","Vice President Kamala Harris has a strong lead over former President Donald Trump with young voters age 35 and younger, according to a new poll. How much of an impact can we expect this advantage to ...","{'uri': ['lauren_barry@audacy.com'], 'name': ['Lauren Barry'], 'type': ['author'], 'isAgency': [False]}",0.1216,465003979,1,audacy.com,news,audacy.com,https://images.radio.com/aiu-media/GettyImages2173452734-81187eed-8e33-4c4b-a7dc-ce1a6fee0efd.jpg,eng-9929150,2024-09-26
8337262704,eng,False,2024-09-25,23:44:24,2024-09-25T23:44:24Z,2024-09-25T23:31:43Z,news,0.0,https://www.cannabisbusinesstimes.com/us-states/florida/news/15686508/floridas-battle-to-legalize-cannabis-heats-up-ahead-of-amendment-3-ballot-measure,Florida's Battle to Legalize Cannabis Heats Up Ahead of Amendment 3 Ballot Measure,"Zachary Kobrin, the former vice president and general counsel for Trulieve, provides exclusive insights into the dynamics surrounding Amendment 3 and factors that go beyond the election.

The fight to ...",[],0.3569,465003864,1,cannabisbusinesstimes.com,news,Cannabis Business Times,https://img.cannabisbusinesstimes.com/files/base/transpire/all/image/2024/08/cbt.florida_graphic.png?auto=format%2Ccompress&fit=max&q=70&w=1200,,2024-09-26
8337256318,eng,False,2024-09-25,23:22:56,2024-09-25T23:22:56Z,2024-09-25T23:22:36Z,news,0.6667,https://redstate.com/streiff/2024/09/25/mike-johnson-demands-firing-of-ukraines-ambassador-after-zelenskys-campaign-swing-through-pennsylvania-n2179785,Mike Johnson Demands Firing of Ukraine's Ambassador After Zelensky's Campaign Swing Through Pennsylvania,"The opinions expressed by contributors are their own and do not necessarily represent the views of RedState.com.

House Speaker Mike Johnson demanded Ukrainian President Volodymyr Zelensky recall ...",[],0.0275,465002576,1,redstate.com,news,Redstate,https://media.townhall.com/cdn/hodl/rs/images/up/2024/269/4f96f19e-26fb-4004-a63e-dd031b50e289-650x0.jpg,eng-9938151,2024-09-26
8337252754,eng,False,2024-09-25,23:21:59,2024-09-25T23:21:59Z,2024-09-25T23:17:06Z,news,0.7294,https://www.yahoo.com/news/chappell-roan-reveals-she-voting-231223518.html,Chappell Roan reveals she's voting for Kamala Harris after online backlash,"Pop star Chappell Roan revealed in a TikTok video Wednesday that she's voting for Vice President Kamala Harris in November, though she stopped short of endorsing the Democratic presidential candidate. ...",[],-0.1922,465002519,1,yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/5vaxRc52esRb0zOQ_24OwA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/nbc_news_122/380919debc4e51bbe3daed7ed8908002,eng-9934056,2024-09-26
8337254323,eng,False,2024-09-25,23:19:41,2024-09-25T23:19:41Z,2024-09-25T23:19:26Z,news,0.7216,https://vinnews.com/2024/09/25/ex-convict-michael-cohen-plans-to-leave-the-country-if-trump-wins-2024-election/,Ex Convict Michael Cohen Plans to Leave the Country if Trump Wins 2024 Election - VINnews,"NEW YORK CITY (VINnews)-Michael Cohen, Donald Trump's former lawyer, has announced that he is planning to leave the United States and change his name if Trump wins the 2024 presidential election. ...","{'uri': ['reuven_rosenfeld@vinnews.com'], 'name': ['Reuven Rosenfeld'], 'type': ['author'], 'isAgency': [False]}",-0.0275,465002381,1,vinnews.com,news,vinnews.com,https://vinnews.com/wp-content/uploads/2024/09/twitter_1838934327075414243__1727305645491_Collin-Rugg-NEW-Michael-Cohen-says-he-is-changing-his-n.jpg,eng-9935795,2024-09-26
8337252100,eng,False,2024-09-25,23:17:03,2024-09-25T23:17:03Z,2024-09-25T23:16:06Z,news,0.0,https://www.postandcourier.com/arena/the-spun/nick-saban-has-made-it-clear-where-he-stands-politically/article_67f40a99-5a9f-5267-a597-5c65f844529f.html,Nick Saban Has Made It Clear Where He Stands Politically,"Nick Saban has been floated as a potential politician over the years, as few people, if any, have a better approval rating than him in the state of Alabama.

But where does Saban stand politically? ...","{'uri': ['andrew_holleran@postandcourier.com'], 'name': ['Andrew Holleran'], 'type': ['author'], 'isAgency': [False]}",0.2392,465002223,1,postandcourier.com,news,Post and Courier,https://bloximages.newyork1.vip.townnews.com/postandcourier.com/content/tncms/custom/image/6903687a-a7dc-11e9-896c-0bef6d6c9301.jpg?resize=600%2C314,,2024-09-26
8337244446,eng,True,2024-09-25,23:05:54,2024-09-25T23:05:54Z,2024-09-25T23:04:23Z,news,0.0,https://www.lankaweb.com/news/items/2024/09/25/president-dissanayake-sets-economic-stability-and-imf-talks-as-top-priorities/,President Dissanayake sets economic stability and IMF talks as top priorities,"IMF MD Georgieva says IMF looks forward to working together with new president

President Anura Kumara Dissanayake in his inaugural address to the nation last evening pledged to prioritise economic ...",[],0.1529,465001554,1,lankaweb.com,news,LankaWeb.com,,,2024-09-26
8337244448,eng,True,2024-09-25,23:05:19,2024-09-25T23:05:19Z,2024-09-25T23:04:23Z,news,0.0,https://www.lankaweb.com/news/items/2024/09/25/fitch-affirms-sri-lanka-at-restricted-default/,Fitch affirms Sri Lanka at 'Restricted Default',"Fitch Ratings has affirmed Sri Lanka's Long-Term Foreign-Currency Issuer Default Rating (IDR) at 'RD' (Restricted Default) and Long-Term Local-Currency IDR at 'CCC-'.

Fitch typically does not assign ...",[],0.0588,465001519,15,lankaweb.com,news,LankaWeb.com,,,2024-09-26
2024-09-496472458,eng,False,2024-09-25,22:55:03,2024-09-25T22:55:03Z,2024-09-25T15:37:28Z,news,0.0,https://www.ktvb.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform","A Trump campaign ad that claims Vice President Harris currently supports taxpayer-funded gender transition surgeries for all prisoners and migrants lacks context.

A new ad paid for by former ...","{'uri': ['erin_jones@ktvb.com'], 'name': ['Erin Jones'], 'type': ['author'], 'isAgency': [False]}",-0.098,465000903,1,ktvb.com,news,ktvb.com,https://media.ktvb.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
2024-09-496472433,eng,True,2024-09-25,22:55:01,2024-09-25T22:55:01Z,2024-09-25T17:37:28Z,news,0.0,https://www.wthr.com/article/news/verify/kamala-harris/claim-kamala-harris-supports-taxpayer-funded-gender-transition-surgeries-for-all-prisoners-and-migrants-needs-context/536-1ef7c3b4-a9a0-4834-97df-e77b4d806e5c,"Kamala Harris supported transition-related care for transgender prisoners in 2019, but this policy is not a part of her current platform",A new ad paid for by former President Donald Trump's campaign claims Vice President Kamala Harris supports funding gender transition surgeries for all prison inmates and migrants in the United ...,"{'uri': ['donald_trump@wthr.com'], 'name': ['Donald Trump'], 'type': ['author'], 'isAgency': [False]}",-0.0353,465000901,1,wthr.com,news,WTHR-TV 13 NBC Indianapolis,https://media.tegna-media.com/assets/VERIFY/images/af3f41f2-8c59-450f-aaa0-cc116e9ad847/20240925T212446/af3f41f2-8c59-450f-aaa0-cc116e9ad847_1140x641.jpg,,2024-09-26
8337234322,eng,False,2024-09-25,22:50:07,2024-09-25T22:50:07Z,2024-09-25T22:49:14Z,news,0.7333,https://dailysoundandfury.com/kimmel-and-his-wife-respond-to-trumps-bizarrely-belated-attack/,Kimmel (And His Wife!) Respond To Trump's Bizarrely Belated Attack - Daily Sound & Fury,"If you watched the Oscars this year, you may recall that at some point during the ceremony, Trump Pravda-ed -- I mean, Truth-ed -- an attack on host Jimmy Kimmel.

Jimmy Kimmel read Trump's message ...",[],0.1137,465000607,15,dailysoundandfury.com,news,Daily Sound & Fury,https://i3.wp.com/dailysoundandfury.com/wp-content/uploads/2024/09/GettyImages-2074742999.jpg?ssl=1,eng-9936845,2024-09-26
8337232985,eng,False,2024-09-25,22:47:34,2024-09-25T22:47:34Z,2024-09-25T22:47:06Z,news,0.5882,https://www.econotimes.com/New-Swing-State-Polls-Show-Tight-Race-Between-Kamala-Harris-and-Donald-Trump-With-Key-Battlegrounds-Still-in-Play-1688549,"New Swing State Polls Show Tight Race Between Kamala Harris and Donald Trump, With Key Battlegrounds Still in Play - EconoTimes","Kamala Harris leads in several swing states, while Donald Trump remains strong in others, according to a new general election poll as the 2024 race heats up. Credit: Wikimedia Commons

With the 2024 ...",[],0.4588,465000454,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/rcb9jfgt42_th_1024x0.jpeg,eng-9929150,2024-09-26
8337232986,eng,False,2024-09-25,22:47:22,2024-09-25T22:47:22Z,2024-09-25T22:47:06Z,news,0.5098,https://www.econotimes.com/Undeniable-Winner-Kamala-Harris-Holds-Narrow-Lead-in-National-Polling-as-2024-Election-Nears-Electoral-College-Race-Remains-Tight-1688548,"Undeniable Winner? Kamala Harris Holds Narrow Lead in National Polling as 2024 Election Nears, Electoral College Race Remains Tight - EconoTimes","Kamala Harris maintains a slight 2.7-point lead in national polling, but the Electoral College race remains extremely tight as the 2024 election draws near. Credit: The White House, Public domain, via ...",[],0.051,465000442,1,econotimes.com,news,EconoTimes,https://f1.econotimes.com/2024/09/tg5ewwkb30_th_1024x0.jpg,eng-9929150,2024-09-26
8337230585,eng,True,2024-09-25,22:43:56,2024-09-25T22:43:56Z,2024-09-25T22:43:19Z,news,0.0,https://www.nbcwashington.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3725918/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,465000236,1,nbcwashington.com,news,NBC4 Washington,https://media.nbcwashington.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337225967,eng,True,2024-09-25,22:36:35,2024-09-25T22:36:35Z,2024-09-25T22:36:23Z,news,0.0,https://www.nbcboston.com/news/business/money-report/trump-says-zelenskyy-insulted-him-house-gop-to-probe-ukraine-leaders-pa-trip/3499886/,Trump says Zelenskyy insulted him; House GOP to probe Ukraine leader's PA trip,"The investigation comes a day after nine House Republicans signed a letter demanding ""a full investigation into the use of U.S. military assets and federal resources in relation to the visit.""

House ...",[],-0.0431,464999795,1,nbcboston.com,news,NBC Boston,https://media.nbcboston.com/2024/09/108037697-17270938672024-09-23t100323z_1454475721_rc2y5aaczjei_rtrmadp_0_ukraine-crisis-zelenskiy-usa.jpeg?quality=85&strip=all&resize=1200%2C675,,2024-09-26
8337224983,eng,False,2024-09-25,22:35:32,2024-09-25T22:35:32Z,2024-09-25T22:35:02Z,news,0.7216,https://acecomments.mu.nu/?post=411645,Fake Leftwing Police Group Is Quickly Shammed Together to Give Kamala Harris a Fake Police Endorsement,"A rabid leftwinger just formed a ""police leadership organization"" for no purpose other than to endorse Kamala Harris so she can claim she has the endorsement of the police.

Two weeks after after the ...",[],0.3098,464999732,1,acecomments.mu.nu,news,acecomments.mu.nu,,eng-9931160,2024-09-26
8337223050,eng,False,2024-09-25,22:32:54,2024-09-25T22:32:54Z,2024-09-25T22:32:32Z,news,0.6431,https://www.politifact.com/factchecks/2024/sep/25/threads-posts/no-democratic-sen-john-fetterman-didnt-say-hes-vot/,"Sen. John Fetterman, D-Pa., has endorsed Vice President Kamala Harris for president, but some social media posts are taking recent interview comments out of context to wrongly claim he said he's voting for Republican nominee Donald Trump.","Sen. John Fetterman, D-Pa., has endorsed Vice President Kamala Harris for president. He didn't say he's voting for Trump.

A day after President Joe Biden withdrew from the 2024 presidential election, ...","{'uri': ['ciara_o_rourke@politifact.com'], 'name': [""Ciara O'Rourke""], 'type': ['author'], 'isAgency': [False]}",0.1451,464999574,1,politifact.com,news,Politi Fact,https://static.politifact.com/politifact/rulings/meter-false.jpg,eng-9927628,2024-09-26
8337221986,eng,False,2024-09-25,22:31:42,2024-09-25T22:31:42Z,2024-09-25T22:30:56Z,news,0.0,https://www.wfsb.com/2024/09/25/averys-beverage-launches-soda-poll-2024-presidential-election-with-new-flavors/,Avery's Beverage launches soda poll for 2024 Presidential Election with new flavors,"NEW BRITAIN, CT (WFSB) - Avery's Beverage is shaking things up with a unique soda poll, inviting voters to predict the outcome of the 2024 Presidential Election.

This fun initiative was inspired by ...",[],0.3255,464999502,1,wfsb.com,news,WFSB,https://gray-wfsb-prod.gtv-cdn.com/resizer/v2/YWMSSOY5QJAURDWA2H5ZYJQFFU.jpg?auth=02474a6bf408bfb5e08f9760e84b556a309d736db4fc85ebfaa08ad91e88c7d3&width=1200&height=600&smart=true,,2024-09-26
