uri,lang,isDuplicate,date,time,dateTime,dateTimePub,dataType,sim,url,title,body,authors,eventUri,sentiment,wgt,relevance,source.uri,source.dataType,source.title,image
2024-08-450590240,eng,False,2024-08-11,01:38:05,2024-08-11T01:38:05Z,2024-08-11T01:20:32Z,news,0.0,https://www.breitbart.com/politics/2024/08/10/walzs-former-chaplain-labels-him-cowardly-for-leaving-unit-before-deployment/,Walz's Former Chaplain on Walz Leaving Prior to Deployment: 'Cowardly',"The former chaplain of Minnesota Gov. Tim Walz's (D) National Guard unit described him as ""cowardly"" for retiring and leaving his unit right before a possible deployment.

In an interview with the New ...","{'uri': ['elizabeth_weibel@breitbart.com'], 'name': ['Elizabeth Weibel'], 'type': ['author'], 'isAgency': [False]}",,-0.1059,461036285,1,breitbart.com,news,Breitbart,https://media.breitbart.com/media/2024/08/tim-walz-fb.jpg
8269049509,eng,False,2024-08-11,01:12:40,2024-08-11T01:12:40Z,2024-08-11T01:12:14Z,news,0.5529,https://timesofindia.indiatimes.com/world/us/us-elections-donald-trumps-270-page-dossier-on-jd-vances-vulnerabilities-hacked-by-iran-says-report/articleshow/112436444.cms,"US elections: Donald Trump's 270-page dossier on JD Vance's 'vulnerabilities' hacked by Iran, says report - Times of India","Former President Donald Trump's campaign accused Iran of orchestrating a hack and leak operation on Saturday, following the release of a 270-page dossier detailing the vulnerabilities of Ohio Senator ...","{'uri': ['toi_world_desk@timesofindia.indiatimes.com'], 'name': ['Toi World Desk'], 'type': ['author'], 'isAgency': [False]}",eng-9807298,-0.2549,461034760,1,timesofindia.indiatimes.com,news,The Times of India,"https://static.toiimg.com/thumb/msid-112436525,width-1070,height-580,imgsize-460611,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
8269041783,eng,False,2024-08-11,00:59:57,2024-08-11T00:59:57Z,2024-08-11T00:58:12Z,news,0.851,https://exbulletin.com/politics/2816791/,Celine Dion slams Donald Trump for his song 'Titanic' at Montana rally - ExBulletin,"Celine Dion's team is criticizing Donald Trump for his unauthorized use of her classic song Titanic at a recent campaign rally.

On Saturday (August 10), Celine Dion's management team and record label ...",[],eng-9806921,-0.0275,461033997,1,exbulletin.com,news,ExBulletin,https://www.billboard.com/wp-content/uploads/2024/06/Celine-Dion-i-am-celine-dion-prime-june-2024-billboard-1548.jpg?w=1024
8268986863,eng,False,2024-08-10,23:23:51,2024-08-10T23:23:51Z,2024-08-10T23:22:14Z,news,0.0,https://okmagazine.com/p/joe-biden-bashed-delaware-beach-day-dropping-out-2024-race/,'Clown' Joe Biden Bashed for Delaware Beach Day After Dropping Out of 2024 Race: 'He Can Enjoy Retirement in 4 Months',"The father-of-four appeared to have a great time, as he was caught kicking his feet with happiness.

While one X, formerly known as Twitter, user praised the Democrat -- who dropped out of the 2024 ...","{'uri': ['taylor_norton@okmagazine.com'], 'name': ['Taylor Norton'], 'type': ['author'], 'isAgency': [False]}",,0.4824,461028231,1,okmagazine.com,news,RadarOnline,https://media.okmagazine.com/brand-img/KhWLdzg6x/1200x628/joe-biden-bashed-delaware-beach-day-dropping-out-2024-race-1723324122869.jpg
8268971790,eng,False,2024-08-10,23:02:48,2024-08-10T23:02:48Z,2024-08-10T23:01:24Z,news,0.0,https://oilprice.com/Energy/Energy-General/How-Hezbollah-Is-Exploiting-Cocaine-Corruption-and-Chaos-in-Venezuela.html,"How Hezbollah Is Exploiting Cocaine, Corruption, and Chaos in Venezuela | OilPrice.com","Stricter sanctions on Venezuela could push the country further into illicit economies, benefiting Hezbollah and destabilizing the region.

After Hamas' savage October 2023 assault on Israel which ...",[],,-0.3333,461026968,1,oilprice.com,news,OilPrice.com,https://d32r1sh890xpii.cloudfront.net/article/718x300/2024-08-09_v0qkjronxv.jpg
8268966249,eng,False,2024-08-10,22:55:18,2024-08-10T22:55:18Z,2024-08-10T22:52:10Z,news,0.0,https://www.yahoo.com/news/november-horizon-presidential-race-ramps-224600376.html,"With November on the horizon, presidential race ramps up in Maine","Aug. 10 -- With just 87 days until the 2024 presidential election, local and national Democrats hit the campaign trail this weekend for Vice President Kamala Harris in Maine, while the Trump ...",[],,0.1608,461026518,1,yahoo.com,news,Yahoo,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
8268961057,eng,False,2024-08-10,22:47:34,2024-08-10T22:47:34Z,2024-08-10T22:44:03Z,news,0.0,https://conservativeangle.com/exposing-the-ranked-choice-voting-scam/,Exposing the ranked-choice voting scam - Conservative Angle,"[rebelmouse-proxy-image https://www.theblaze.com/media-library/exposing-the-ranked-choice-voting-scam.jpg?id=53141761&width=1200&height=800&coordinates=0,0,0,0 ...",[],,0.051,461026054,1,conservativeangle.com,news,Brigitte Gabriel,https://www.theblaze.com/media-library/exposing-the-ranked-choice-voting-scam.jpg?id=53141761&width=1200&height=600&coordinates=0%2C0%2C0%2C354
8268961056,eng,False,2024-08-10,22:46:21,2024-08-10T22:46:21Z,2024-08-10T22:44:03Z,news,0.0,https://conservativeangle.com/exposing-the-ranked-choice-voting-scam-2/,Exposing the ranked-choice voting scam - Conservative Angle,"With cries of ""make elections fairer,"" advocates are pushing for ranked-choice voting as a solution to the rampant partisanship and polarization that currently plague the United States. Their model, ...",[],,0.1137,461025981,1,conservativeangle.com,news,Brigitte Gabriel,https://www.theblaze.com/media-library/exposing-the-ranked-choice-voting-scam.jpg?id=53141761&width=1200&height=800&coordinates=0%2C0%2C0%2C0
8268945427,eng,True,2024-08-10,22:21:42,2024-08-10T22:21:42Z,2024-08-10T22:20:46Z,news,0.0,https://www.sunjournal.com/2024/08/10/with-november-on-the-horizon-presidential-race-ramps-up-in-maine/,"With November on the horizon, presidential race ramps up in Maine","Democratic National Committee chair Jaime Harrison chats with the volunteers at a kickoff Harris campaign canvassing effort in Brunswick on Saturday. Brianna Soukup/Staff Photographer

With just 87 ...","{'uri': ['randy_billingspress_herald@sunjournal.com'], 'name': ['Randy BillingsPress Herald'], 'type': ['author'], 'isAgency': [False]}",,0.0275,461024502,1,sunjournal.com,news,Lewiston Sun Journal,https://www.sunjournal.com/wp-content/uploads/sites/11/2024/08/39304103_20240810_Campaigns_12-1723328355.jpg
8268933084,eng,False,2024-08-10,22:04:50,2024-08-10T22:04:50Z,2024-08-10T22:03:28Z,news,0.0,https://www.theblaze.com/columns/opinion/exposing-the-ranked-choice-voting-scam,Exposing the ranked-choice voting scam | Blaze Media,"The left's latest attempt to undermine our elections strikes at the heart of ""one person, one vote.""

With cries of ""make elections fairer,"" advocates are pushing for ranked-choice voting as a ...",[],,0.0431,461023490,1,theblaze.com,news,TheBlaze,https://www.theblaze.com/media-library/exposing-the-ranked-choice-voting-scam.jpg?id=53141761&width=1200&height=600&coordinates=0%2C0%2C0%2C354
8268932034,eng,True,2024-08-10,22:03:09,2024-08-10T22:03:09Z,2024-08-10T22:02:12Z,news,0.5176,https://www.yahoo.com/news/jd-vance-visit-grand-rapids-212614677.html,JD Vance to visit Grand Rapids Wednesday as battle for Michigan heats up,"Republican vice presidential nominee JD Vance will visit Byron Center, near Grand Rapids, on Wednesday, his third appearance in Michigan since being tapped as Donald Trump's running mate, highlighting ...",[],,-0.051,461023389,1,yahoo.com,news,Yahoo,https://s.yimg.com/ny/api/res/1.2/.IB4Ne3FoFP.lDS8812wQg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MTk7Y2Y9d2VicA--/https://media.zenfs.com/en/detroit_free_press_natl_articles_245/51949612eed37f7cdfec5470fd532a9e
8268924350,eng,False,2024-08-10,21:52:38,2024-08-10T21:52:38Z,2024-08-10T21:51:14Z,news,0.5608,https://uk.news.yahoo.com/trump-v-harris-live-tim-074603732.html,Harris v Trump live: Donald Trump allegedly called Kamala Harris a 'b****' as she surges in polls,"Donald Trump has doubled down on questioning Kamala Harris's race -- which has sparked outrage -- saying ""I think I was right"" while also calling her a ""b****"" in private, according to reporting by ...",[],eng-9802917,0.0745,461022758,38,uk.news.yahoo.com,news,Yahoo News UK,https://media.zenfs.com/en/the_independent_577/a24f0e35e6134924d8475b4c5908e980
2024-08-450518153,eng,False,2024-08-10,21:52:17,2024-08-10T21:52:17Z,2024-08-10T21:52:06Z,news,0.0,https://www.democraticunderground.com/100219316763,Troy Anderson is writing more cult crap about TFG.,"?t=paJdUcmiyBif_2lmlmT51Q&s=19

Could the Trump family's connections to time travel, esoteric knowledge, and secret societies hold clues to unlocking the mysteries of our past and future?

Snip

In ...",[],,0.1373,461022737,1,democraticunderground.com,news,Democratic Underground,
8268916232,eng,False,2024-08-10,21:43:14,2024-08-10T21:43:14Z,2024-08-10T21:40:14Z,news,0.5216,https://www.legit.ng/world/us/1607321-kamala-harris-trump-poll-predicts-winner-2024-election-3-battleground-states/,Kamala Harris vs Trump: New poll predicts winner of US 2024 election in 3 battleground states,"Washington DC, United States - A new poll released on Saturday, August 10, shows Vice President Kamala Harris leading former President Donald Trump in three crucial swing states, boosting her chances ...","{'uri': ['nurudeen_lawal@legit.ng'], 'name': ['Nurudeen Lawal'], 'type': ['author'], 'isAgency': [False]}",eng-9802917,0.2314,461022194,13,legit.ng,news,Legit.ng - Nigeria news.,https://cdn.legit.ng/images/1200x675/ede5dafe550b50c7.jpeg?v=1
8268917122,eng,False,2024-08-10,21:42:58,2024-08-10T21:42:58Z,2024-08-10T21:41:55Z,news,0.5647,https://www.deseret.com/politics/2024/08/09/harris-walz-rally-phoenix/,Kamala Harris is riding a wave. How long will it last?,"Samuel is the national political correspondent for the Deseret News, covering the 2024 presidential election. He writes the ""On the Trail 2024"" newsletter.

By the time Vice President Kamala Harris ...",[],eng-9802917,0.1529,461022178,1,deseret.com,news,Deseret News,https://www.deseret.com/resizer/v2/UKFTUR6CRRHWBKMVKZJ4ZJZQE4.JPG?focal=0%2C0&auth=0210826a6d82df3703e4494d5457ca46cc2c9eb818e0f481586376dd6f8d2bca&width=1200&height=630
8268911022,eng,True,2024-08-10,21:35:10,2024-08-10T21:35:10Z,2024-08-10T21:32:43Z,news,0.0,https://dnyuz.com/2024/08/10/tiktokers-use-not-ready-to-make-nice-by-the-chicks-to-criticize-kamala-harris-they-missed-context/,TikTokers Use 'Not Ready to Make Nice' by The Chicks to Criticize Kamala Harris -- They Missed Context,"The hit song ""Not Ready to Make Nice"" by The Chicks (formerly known as the Dixie Chicks) has been making the rounds on TikTok over the past couple of weeks after conservative users posted videos with ...",[],,0.2,461021710,1,dnyuz.com,news,DNyuz,https://dnyuz.com/wp-content/uploads/2024/08/TikTokers-Use-'Not-Ready-to-Make-Nice-by-The-Chicks.jpg
8268910762,eng,False,2024-08-10,21:34:53,2024-08-10T21:34:53Z,2024-08-10T21:32:28Z,news,0.0,https://exbulletin.com/politics/2816683/,"Denny JA: Jokowi-Prabowo, one vote for regional elections in 7 provinces, including Jakarta - ExBulletin","Understand the information about the 2024 elections from various news offerings such as videos, opinions, Kompas R&D survey and other contents.

This was stated by the founder of the Indonesian Survey ...",[],,0.0353,461021693,26,exbulletin.com,news,ExBulletin,https://i.imgur.com/AoyxWyw.png
8268908650,eng,False,2024-08-10,21:30:42,2024-08-10T21:30:42Z,2024-08-10T21:29:25Z,news,0.0,https://www.centralmaine.com/2024/08/10/with-november-on-the-horizon-presidential-race-ramps-up-in-maine/,"With November on the horizon, presidential race ramps up in Maine","Democratic National Committee chair Jaime Harrison chats with the volunteers at a kickoff Harris campaign canvassing effort in Brunswick on Saturday. Brianna Soukup/Staff Photographer

With just 87 ...","{'uri': ['katie_langleypress_herald@centralmaine.com'], 'name': ['Katie LangleyPress Herald'], 'type': ['author'], 'isAgency': [False]}",,0.0275,461021442,1,centralmaine.com,news,Kennebec Journal and Morning Sentinel,https://www.centralmaine.com/wp-content/uploads/sites/2/2024/08/39304103_20240810_Campaigns_12-1723325087.jpg
2024-08-450508632,eng,False,2024-08-10,21:30:10,2024-08-10T21:30:10Z,2024-08-10T21:26:21Z,news,0.5412,https://eu.freep.com/story/news/local/michigan/2024/08/10/trump-vp-pick-jd-vance-speaking-in-byron-center-michigan/74752322007/,JD Vance to visit Grand Rapids Wednesday as battle for Michigan heats up,"JD Vance, the Republican Vice Presidential nominee and Ohio State University alum, poked fun at Michigan during his acceptance speech.

Republican vice presidential nominee JD Vance will visit Byron ...",[],eng-9796489,0.098,461021410,1,freep.com,news,Detroit Free Press,"https://www.gannett-cdn.com/authoring/authoring-images/2024/08/07/PDTF/74706496007-08072024-jd-vance-drm-009.JPG?auto=webp&crop=3199,1800,x0,y191&format=pjpg&width=1200"
8268902029,eng,False,2024-08-10,21:20:50,2024-08-10T21:20:50Z,2024-08-10T21:19:56Z,news,0.0,https://www.nhgazette.com/2024/08/10/two-russians-walk-into-a-bar/,Two Russians Walk Into a Bar... - The New Hampshire Gazette,"Having blogged often about the Russian mafiocracy's expert use of troll (or bot) farming techniques, I was surprised to happen upon an entry in the Gazette's May 14 edition's this-day-in-history ...",[],,0.0118,461020850,1,nhgazette.com,news,The New Hampshire Gazette,https://www.nhgazette.com/wp-content/uploads/2020/06/nhgazette-social-fallback.jpg
8268896710,eng,False,2024-08-10,21:13:45,2024-08-10T21:13:45Z,2024-08-10T21:12:42Z,news,0.4902,https://houstonianonline.com/social-media-expert-warns-of-elon-musks-growing-power-hes-not-just-an-influencer-or-opinion-maker/,Discover,"Billionaire Elon Musk is primarily known as the founder of Tesla and SpaceX, but he's now much more than that. For example, he's increasingly using his financial power to interfere in world ...",[],eng-9797082,0.2157,461020425,1,houstonianonline.com,news,houstonianonline.com,
2024-08-450499971,eng,False,2024-08-10,21:07:38,2024-08-10T21:07:38Z,2024-08-10T20:46:20Z,news,0.0,https://ca.news.yahoo.com/backstory-behind-not-ready-nice-204620543.html,The Backstory Behind 'Not Ready to Make Nice' by The Chicks,"Emily Strayer, Natalie Maines, and Martie Maguire from The Chicks perform on The Pyramid Stage at Day 5 of Glastonbury Festival 2023 in Glastonbury, England on June 25, 2023. Credit - Harry Durrant -- ...","{'uri': ['chantelle_lee@ca.news.yahoo.com'], 'name': ['Chantelle Lee'], 'type': ['author'], 'isAgency': [False]}",,0.6157,461020058,1,ca.news.yahoo.com,news,Yahoo,https://media.zenfs.com/en/time_72/605caae4a6c1040baa6e17a698b96dc4
8268892259,eng,False,2024-08-10,21:07:38,2024-08-10T21:07:38Z,2024-08-10T21:07:10Z,news,0.0,https://www.fitsnews.com/2024/08/10/rj-may-probe-suspicious-greenwood-death-murdaugh-podcast-drama-week-in-review-8-10-2024/,"RJ May Probe, Suspicious Greenwood Death, Murdaugh Podcast Drama - Week In Review 8/10/2024 - FITSNews",While a ton of our coverage over the past week was devoted to Tropical Storm Debby - which continues to impact South Carolina and her neighboring states - we kept this edition of our Week in Review ...,[],,-0.2157,461020058,1,fitsnews.com,news,FITSNews,https://www.fitsnews.com/wp-content/uploads/2024/08/20240810-may-331-1024x672.jpeg
8268888665,eng,True,2024-08-10,21:04:30,2024-08-10T21:04:30Z,2024-08-10T21:02:29Z,news,0.0,https://ca.news.yahoo.com/trump-campaign-says-hacked-had-204731621.html,Trump campaign says it was hacked and had documents stolen as leaders point the finger at Iran,Donald Trump's campaign said on Saturday that some of its internal communications had been hacked after Politico began receiving emails from an anonymous account that included internal campaign ...,[],,-0.2549,461019870,1,ca.news.yahoo.com,news,Yahoo,https://media.zenfs.com/en/the_independent_577/6d339e376100ab331944c1ee36d3b1f6
8268886970,eng,False,2024-08-10,21:04:26,2024-08-10T21:04:26Z,2024-08-10T21:00:20Z,news,0.8235,https://www.yahoo.com/news/trump-campaign-says-hacked-had-204731621.html,Trump campaign says it was hacked and had documents stolen as leaders point the finger at Iran,Donald Trump's campaign said on Saturday that some of its internal communications had been hacked after Politico began receiving emails from an anonymous account that included internal campaign ...,[],eng-9807298,-0.2549,461019866,1,yahoo.com,news,Yahoo,https://media.zenfs.com/en/the_independent_577/6d339e376100ab331944c1ee36d3b1f6
8268887035,eng,True,2024-08-10,21:01:51,2024-08-10T21:01:51Z,2024-08-10T21:00:27Z,news,0.8275,https://www.yahoo.com/news/trump-campaign-says-hacked-had-204731428.html,Trump campaign says it was hacked and had documents stolen as leaders point the finger at Iran,Donald Trump's campaign said on Saturday that some of its internal communications had been hacked after Politico began receiving emails from an anonymous account that included internal campaign ...,[],,-0.2549,461019711,1,yahoo.com,news,Yahoo,https://media.zenfs.com/en/the_independent_635/6d339e376100ab331944c1ee36d3b1f6
2024-08-450494316,eng,False,2024-08-10,20:56:17,2024-08-10T20:56:17Z,2024-08-10T20:46:08Z,news,0.0,https://time.com/7009832/the-chicks-song-political-history/,The Backstory Behind 'Not Ready to Make Nice' by The Chicks,"TikTokers Use 'Not Ready to Make Nice' by The Chicks to Criticize Kamala Harris -- They Missed Context

The hit song ""Not Ready to Make Nice"" by The Chicks (formerly known as the Dixie Chicks) has ...","{'uri': ['chantelle_lee@time.com'], 'name': ['Chantelle Lee'], 'type': ['author'], 'isAgency': [False]}",,0.5922,461019377,1,time.com,news,TIME,https://api.time.com/wp-content/uploads/2024/08/The-Chicks-Song-Backstory.jpg?quality=85&w=1024&h=628&crop=1
2024-08-450493646,eng,False,2024-08-10,20:53:59,2024-08-10T20:53:59Z,2024-08-10T20:47:31Z,news,0.8039,https://www.independent.co.uk/news/world/americas/us-politics/trump-campaign-hacked-iran-microsoft-b2594519.html,"Trump campaign says it was hacked and documents stolen, pointing the finger at Iran","{{ #verifyErrors }}{{ message }}{{ /verifyErrors }}{{ ^verifyErrors }}Something went wrong. Please try again later{{ /verifyErrors }}

Donald Trump's campaign said on Saturday that some of its ...","{'uri': ['oliver_o_connell@independent.co.uk'], 'name': [""Oliver O'Connell""], 'type': ['author'], 'isAgency': [False]}",eng-9807298,-0.2784,461019239,1,independent.co.uk,news,The Independent,https://static.independent.co.uk/2024/08/10/21/SEI216804217.jpg?quality=75&width=1200&auto=webp
8268871865,eng,False,2024-08-10,20:39:41,2024-08-10T20:39:41Z,2024-08-10T20:38:47Z,news,0.6863,https://www.fox4news.com/news/trump-campaign-hacked-iran,"Trump campaign says it was hacked, blames 'foreign sources hostile to the United States'",Microsoft has revealed that Iran is targeting the US presidential election with cyberattacks and fake news. Behnam Ben Taleblu at the Foundation for Defense of Democracies joined LiveNOW from FOX's ...,[],eng-9803375,-0.2235,461018381,1,fox4news.com,news,FOX 4 News Dallas-Fort Worth,https://images.foxtv.com/static.livenowfox.com/www.livenowfox.com/content/uploads/2024/08/1280/720/GettyImages-2165592934.jpg?ve=1&tl=1
8268858898,eng,False,2024-08-10,20:23:11,2024-08-10T20:23:11Z,2024-08-10T20:21:42Z,news,0.0,https://www.pressherald.com/2024/08/10/with-november-on-the-horizon-presidential-race-ramps-up-in-maine/,"With November on the horizon, presidential race ramps up in Maine","Democratic National Committee Chair Jaime Harrison chats with the volunteers at a kickoff Harris campaign canvassing effort in Brunswick on Saturday. Brianna Soukup/Staff Photographer

With just 87 ...","{'uri': ['randy_billingspress_herald@pressherald.com'], 'name': ['Randy BillingsPress Herald'], 'type': ['author'], 'isAgency': [False]}",,0.0275,461017391,1,pressherald.com,news,Portland Press Herald,https://www.pressherald.com/wp-content/uploads/sites/4/2024/08/39304103_20240810_Campaigns_12-1723321288.jpg
8268848728,eng,False,2024-08-10,20:09:18,2024-08-10T20:09:18Z,2024-08-10T20:08:28Z,news,0.0,https://angrybearblog.com/2024/08/the-horizon-for-the-2024-presidential-election-suddenly-shortened-from-years-to-about-three-months,The horizon for the 2024 presidential election suddenly shortened from years to about three months - Angry Bear,"When President Joe Biden announced that he would not accept the Democratic nomination for president and endorsed Vice President Kamala Harris on July 21 less than three weeks ago, the horizon for the ...","{'uri': ['angry_bear@angrybearblog.com'], 'name': ['Angry Bear'], 'type': ['author'], 'isAgency': [False]}",,0.2706,461016558,1,angrybearblog.com,news,AngryBear Econ,https://angrybearblog.com/wp-content/uploads/2020/12/angry-bear-link-preview.jpg
2024-08-450473123,eng,False,2024-08-10,20:07:28,2024-08-10T20:07:28Z,2024-08-10T19:59:30Z,news,0.7804,https://www.billboard.com/music/music-news/celine-dion-slams-donald-trump-my-heart-will-go-on-titanic-campaign-rally-1235750745/,"Celine Dion's Team Slams Donald Trump's Use of 'Titanic' Classic at Montana Rally: 'Really, THAT Song?'","On Saturday (Aug. 10), Dion's management team and record label released a statement on social media slamming the former president for including her 1997 hit ""My Heart Will Go On"" in a playlist during ...","{'uri': ['mitchell_peters@billboard.com'], 'name': ['Mitchell Peters'], 'type': ['author'], 'isAgency': [False]}",eng-9806921,-0.0431,461016448,1,billboard.com,news,Billboard,https://www.billboard.com/wp-content/uploads/2024/06/Celine-Dion-i-am-celine-dion-prime-june-2024-billboard-1548.jpg?w=1024
2024-08-450435447,eng,False,2024-08-10,18:50:27,2024-08-10T18:50:27Z,2024-08-10T18:45:09Z,news,0.0,https://www.outlookindia.com/international/us/did-taylor-swift-secretly-endorse-kamala-harris-heres-the-truth-behind-the-viral-claim,Did Taylor Swift Secretly Endorse Kamala Harris? | Here's The Truth Behind The Viral Claim,"Who Is Tim Walz? Meet Kamala Harris' Running Mate And Meme Sensation For The 2024 Presidential Election

Despite the absence of comments on her post, many social media users on X believed the photo ...","{'uri': ['saihaj_kaur_madan@outlookindia.com'], 'name': ['Saihaj Kaur Madan'], 'type': ['author'], 'isAgency': [False]}",,0.3725,461011827,1,outlookindia.com,news,https://www.outlookindia.com/,https://media.assettype.com/outlookindia/2024-08-10/8spmkapm/Taylor Swift Kamala Harris.png?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
8268771867,eng,False,2024-08-10,18:38:43,2024-08-10T18:38:43Z,2024-08-10T18:36:52Z,news,0.5961,https://www.app.com.pk/global/new-poll-shows-kamala-harris-leading-donald-trump-in-three-key-swing-states/,New poll shows Kamala Harris leading Donald Trump in three key swing states,"NEW YORK, Aug 10 (APP): U.S. Vice President and Democratic presidential candidate Kamala Devi Harris leads Republican former President Donald Trump in three battleground states -- Wisconsin, ...",[],eng-9802917,-0.0902,461011123,1,app.com.pk,news,Associated Press Of Pakistan,https://www.app.com.pk/wp-content/uploads/2022/09/Fall-Back-Image-2.png
2024-08-450419799,eng,False,2024-08-10,18:21:45,2024-08-10T18:21:45Z,2024-08-10T15:58:12Z,news,0.0,https://milwaukeecourieronline.com/index.php/2024/08/10/headline-thoughts-no-3/,Headline Thoughts No. 3,"EXCEPT WHERE INDICATED, THE OPINIONS EXPRESSED ON THIS PAGE ARE NOT NECESSARILY THOSE OF THE MILWAUKEE COURIER

""Headline Thoughts"" (HLT) reflect our contemplations of, and conclusions about, recent, ...","{'uri': ['courier_admin@milwaukeecourieronline.com'], 'name': ['Courier Admin'], 'type': ['author'], 'isAgency': [False]}",,0.2157,461010105,1,milwaukeecourieronline.com,news,Milwaukee Courier Weekly Newspaper,https://milwaukeecourieronline.com/wp-content/uploads/2024/08/table-1-coronavirus-cases-and-deaths-for-islamic-and-non-islamic-countries.jpg
8268743192,eng,False,2024-08-10,18:05:44,2024-08-10T18:05:44Z,2024-08-10T18:05:05Z,news,0.0,https://www.malone.news/p/garm-globalism-and-geopolitics,"GARM, Globalism, and Geopolitics","An old Janus sculpture in Reggio Emilia, Italy. I Stock Photo (royalty-free)

July and August 2024 bore witness to a profound interplay of events, intricately weaving together geopolitics, ...",[],,0.0824,461009144,1,malone.news,news,malone.news,"https://substackcdn.com/image/fetch/f_auto,q_auto:best,fl_progressive:steep/https%3A%2F%2Frwmalonemd.substack.com%2Fapi%2Fv1%2Fpost_preview%2F147553720%2Ftwitter.jpg%3Fversion%3D4"
8268741129,eng,True,2024-08-10,18:04:09,2024-08-10T18:04:09Z,2024-08-10T18:03:01Z,news,0.0,https://1010wcsi.com/fox-politics/gop-states-sue-to-stop-biden-admin-extending-obamacare-to-illegal-immigrants/,GOP states sue to stop Biden admin extending Obamacare to illegal immigrants - 1010 WCSI,"A coalition of Republican states are suing the Biden administration to prevent it from making some illegal immigrants eligible for Obamacare, just days before the 2024 presidential election.

A rule ...",[],,-0.4824,461009049,1,1010wcsi.com,news,1010 WCSI,https://1010wcsi.com/wp-content/uploads/2020/07/WCSI-header.png
8268733844,eng,False,2024-08-10,17:55:55,2024-08-10T17:55:55Z,2024-08-10T17:55:05Z,news,0.0,https://www.shockya.com/news/2024/08/10/rnc-urges-supreme-court-to-reinstate-arizona-voter-citizenship-verification-law/,RNC Urges Supreme Court to Reinstate Arizona Voter Citizenship Verification Law,The Republican National Committee (RNC) has taken a significant legal step by asking the Supreme Court to intervene and uphold an Arizona law mandating citizenship verification for voters registering ...,[],,0.0353,461008555,1,shockya.com,news,Shockya.com,https://www.shockya.com/news/wp-content/uploads/Voters.webp
8268727347,eng,False,2024-08-10,17:48:55,2024-08-10T17:48:55Z,2024-08-10T17:47:07Z,news,0.5255,https://exbulletin.com/politics/2816525/,Donald Trump hints he regrets Biden debate - ExBulletin,"Donald Trump said he might regret participating in a televised debate against President Joe Biden at a rally in Bozeman, Montana, on Friday, when he asked, ""Why the hell did I debate him?"" However, ...",[],eng-9802917,0.0118,461008135,1,exbulletin.com,news,ExBulletin,https://d.newsweek.com/en/full/2447298/donald-trump-joe-biden.jpg
8268725257,eng,False,2024-08-10,17:47:16,2024-08-10T17:47:16Z,2024-08-10T17:44:53Z,news,0.5451,https://www.breitbart.com/politics/2024/08/10/report-florida-shifts-from-purple-to-deep-red-as-republicans-outnumber-democrats/,Report: Florida Shifts from Purple to 'Deep Red' as Republicans Outnumber Democrats,"Florida has reportedly experienced a major shift in its number of Republican and Democrat registered voters.

Recent figures show that the state, which was ""purple"" with a nearly even split between ...","{'uri': ['amy_furr@breitbart.com'], 'name': ['Amy Furr'], 'type': ['author'], 'isAgency': [False]}",eng-9805577,0.2235,461008036,1,breitbart.com,news,Breitbart,https://media.breitbart.com/media/2024/08/Florida.jpeg
8268718128,eng,False,2024-08-10,17:38:20,2024-08-10T17:38:20Z,2024-08-10T17:37:43Z,news,0.7608,https://www.ringsidenews.com/2024/08/10/reason-why-jesse-venturas-wwe-return-was-so-controversial/,Reason Why Jesse Ventura's WWE Return Was So Controversial,"Jesse Ventura is known for his controversial political views, often stirring debate with his outspoken opinions. His unexpected return to WWE's backstage during their recent trip to Minnesota ...","{'uri': ['h_jenkins@ringsidenews.com'], 'name': ['H Jenkins'], 'type': ['author'], 'isAgency': [False]}",eng-9807132,0.098,461007500,1,ringsidenews.com,news,Ringside News,https://www.ringsidenews.com/wp-content/uploads/2024/08/reason-why-jesse-venturas-wwe-return-was-so-controversial-05.jpg
8268682105,eng,False,2024-08-10,17:00:17,2024-08-10T17:00:17Z,2024-08-10T16:59:14Z,news,0.0,https://missoulian.com/news/state-regional/government-politics/donald-trump-montana-rally-fact-check-election-2024/article_5095e668-572d-11ef-a8b7-573be275fa0c.html,Fact-checking Donald Trump's Montana rally,Editor's note: This fact check is part of Lee Montana's exclusive print partnership with PolitiFact for the 2024 U.S. Senate race between Democratic incumbent Jon Tester and Republican challenger Tim ...,[],,-0.3098,461005217,1,missoulian.com,news,missoulian.com,https://bloximages.chicago2.vip.townnews.com/missoulian.com/content/tncms/assets/v3/editorial/5/09/5095e668-572d-11ef-a8b7-573be275fa0c/66b78e6162c29.preview.jpg?crop=1491%2C783%2C0%2C28&resize=438%2C230&order=crop%2Cresize
