"url","pubDate","title"
"https://nypost.com/2024/08/13/us-news/blue-wall-voters-would-rather-drink-with-harris-than-trump-poll/","2024-08-13T20:28:58+00:00","‘Blue Wall’ voters would rather drink with Harris than Trump: poll"
"https://www.huffpost.com/entry/sarah-matthews-donald-trump-spiral_n_66bb27f3e4b04b3eb2525afe","2024-08-13T10:23:16+00:00","Ex-Aide Breaks Down Why She Thinks Donald Trump Is Really Starting To 'Spiral'"
"https://www.yahoo.com/news/m-republican-strategist-trump-tanking-183628102.html","2024-08-13T18:50:09+00:00","I’m a Republican strategist. Here’s how Trump is tanking his own campaign."
"https://www.cnn.com/2024/08/13/politics/musk-trump-harris-analysis/index.html","2024-08-13T04:17:51.137000+00:00","Analysis: Musk tries to help Trump halt the Harris surge"
"https://www.scmp.com/news/china/article/3274272/trump-says-his-biggest-fear-nuclear-warming-china-overtake-us-capability","2024-08-13T04:57:28+00:00","Trump says biggest fear is ‘nuclear warming’, with China to pass US capability"
"https://thehill.com/homenews/campaign/4826106-florida-harris-trump-rfk-jr-2024/","2024-08-13T19:35:25+00:00","Harris in ‘striking distance’ of Trump in Florida, pollster says"
"https://www.dailykos.com/stories/2024/8/13/2262660/-Here-s-why-pro-Palestinian-protests-targeting-Harris-will-backfire","2024-08-13T14:00:09+00:00","Here's why pro-Palestinian protests targeting Harris will backfire"
"https://www.dailywire.com/news/this-so-called-conservative-is-trying-to-convince-you-to-vote-for-kamala-harris-heres-why-thats-an-insane-idea","2024-08-13T20:20:46+00:00","This So-Called ‘Conservative’ Is Trying To Convince You To Vote For Kamala Harris. Here’s Why That’s An Insane Idea."
"https://www.independent.co.uk/news/world/americas/us-politics/trump-elon-musk-melania-harris-beautiful-b2595502.html","2024-08-13T09:16:19+00:00","Moment Trump says ‘beautiful’ Harris looks like Melania in Elon Musk interview"
"https://www.newsweek.com/stephen-king-musk-twitter-1938394","2024-08-13T10:50:21+00:00","Stephen King's Donald Trump, Elon Musk interview comment takes off online"
"https://www.theguardian.com/commentisfree/article/2024/aug/13/donald-trump-full-meltdown-mode-could-he-destroy-his-own-campaign","2024-08-13T11:44:13+00:00","Donald Trump is in full meltdown mode. Could he destroy his own campaign?"
"https://www.nydailynews.com/2024/08/13/harris-trump-north-carolina-battleground-map-widens/","2024-08-13T20:30:51+00:00","Harris, Trump head to North Carolina as battleground map widens"
"https://www.inquirer.com/politics/election/harris-walz-trump-vance-campaign-events-maryland-pennsylvania-20240813.html","2024-08-13T18:04:25+00:00","Trump, Vance to visit Pa. this week as Harris-Walz campaign sets sights on events in Maryland and Boston"
"https://townhall.com/tipsheet/rebeccadowns/2024/08/13/problems-with-nytsiena-college-poll-n2643332","2024-08-13T20:00:00+00:00","Major Poll Shows Harris Leading Trump, but Should We Be Skeptical?"
"https://finance.yahoo.com/news/why-harris-ranks-better-on-the-economy-than-trump-and-biden-185923243.html","2024-08-13T18:59:23+00:00","Why Harris ranks better on the economy than Trump (and Biden)"
"https://www.rawstory.com/harris-media-trump/","2024-08-13T14:09:39+00:00","'Coherent?' CNN anchor laughs as Republican argues Trump aced news conference"
"https://www.yahoo.com/entertainment/jon-stewart-mocks-trump-still-142822894.html","2024-08-13T14:28:22+00:00","Jon Stewart mocks Trump for still being hung up on Biden: ‘He’s not coming back, Donald’"
"https://www.bbc.com/news/articles/cm2n3pg157mo","2024-08-13T10:34:16.700000+00:00","MTV VMAs delayed to avoid clash with US presidential debate between Trump and Harris"
"https://www.washingtonexaminer.com/news/3119612/blagojevich-calls-harris-co-conspirator-hiding-bidens-mental-decline/","2024-08-13T15:38:38+00:00","Blagojevich calls Harris ‘co-conspirator’ in hiding Biden’s mental decline"
"https://www.foxnews.com/media/white-house-saying-theres-no-daylight-between-biden-harris-ridiculed-trump-campaign-ad","2024-08-13T10:30:20+00:00","White House saying there's 'no daylight' between Biden, Harris ridiculed as 'Trump campaign ad'"
"https://www.rawstory.com/poll-trump-vs-harris-2024/","2024-08-13T18:23:31+00:00","Here's a tell that it's time for the Trump campaign to 'start worrying': reporter"
"https://www.bostonglobe.com/2024/08/13/nation/why-trumps-harris-proposals-end-federal-taxes-tips-would-be-difficult-enact/","2024-08-13T08:31:34.988000+00:00","Why Trump’s and Harris’s proposals to end federal taxes on tips would be difficult to enact"
"https://www.thedailybeast.com/donald-trump-hints-hell-flee-to-venezuela-if-he-loses-the-election-far-safer","2024-08-13T16:20:52.088000+00:00","Trump Hints He’ll Flee to Venezuela If He Loses the Election: ‘Far Safer’"
"https://finance.yahoo.com/news/wtf-why-harris-ranks-better-on-the-economy-than-trump-and-biden-185923731.html","2024-08-13T18:59:23+00:00","WTF? Why Harris ranks better on the economy than Trump (and Biden)"
"https://thehill.com/homenews/campaign/4825342-van-jones-donald-trump-kamala-harris-media-attention-2024/","2024-08-13T12:45:11+00:00","Van Jones: Trump ‘freaked out’ about not getting as much attention as Harris"
"https://www.rawstory.com/donald-trump-crowd-size/","2024-08-13T12:55:06+00:00","'Really fun': Ex-senator tells 'Morning Joe' she loves seeing Trump face his 'kryptonite'"
"https://www.telegraph.co.uk/us/comment/2024/08/13/ten-million-migrants-us-border-harris-czar-election-truth/","2024-08-13T19:03:00+00:00","Ten million migrants stormed our border while Harris was ‘border czar’. What will change?"
"https://www.thedailybeast.com/ignore-the-media-haters-the-harris-honeymoon-is-far-from-over","2024-08-13T10:55:29.557000+00:00","Ignore the Media Haters. The ‘Harris Honeymoon’ Is Far From Over"
"https://www.usatoday.com/story/news/politics/elections/2024/08/13/kamala-harris-trump-florida-polls/74770114007/","2024-08-13T09:13:22+00:00","Latest Harris-Trump poll highlights danger for former president in Florida"
"https://variety.com/2024/politics/news/elon-musk-donald-trump-x-interview-1236104757/","2024-08-13T03:44:39+00:00","After 40-Minute Delay, Elon Musk and Donald Trump Hold Marathon Bull Session on X"
"https://www.zerohedge.com/political/if-harris-declines-2-proposed-debates-will-become-trump-town-halls","2024-08-13T14:00:00+00:00","If Harris Rejects 'Unscripted' Face-Offs, Two Proposed Debates Will Become Trump Town-Halls"
"https://finance.yahoo.com/news/latest-trump-interview-elon-musk-143146658.html","2024-08-13T01:29:11+00:00","The Latest: Trump interview with Elon Musk on X plagued by glitches"
"https://www.dailykos.com/stories/2024/8/13/2262869/-Just-in-case-you-were-wondering-exactly-Where-Donald-Trump-stands-on-Public-Education?utm_campaign%5C%5Cu003drecent=","2024-08-13T17:25:40+00:00","Just in case you were wondering exactly Where Donald Trump stands on Public Education"
"https://www.dailymail.co.uk/news/article-13735529/kamala-harris-tax-tips-donald-trump.html","2024-08-13T11:14:57+00:00","The poll that shows why Kamala pinched Trump's plan to end tax on tips"
"https://www.washingtonpost.com/business/2024/08/13/kamala-harris-fracking-pennsylvania-climate/","2024-08-13T12:00:58.467000+00:00","In Pennsylvania, Harris can’t shake her anti-fracking past"
"https://www.axios.com/local/raleigh/2024/08/13/the-tea-new-harris-walz-billboards-up-in-raleigh","2024-08-13T10:36:32.249398+00:00","The Tea: New Harris-Walz billboards up in Raleigh"
"https://www.washingtonpost.com/opinions/2024/08/13/kamala-harris-surge-polls/","2024-08-13T12:35:37.018000+00:00","It’s not just vibes. Harris is polling really well."
"https://www.foxnews.com/opinion/donald-trump-almost-assassinated-one-month-ago-our-media-has-moved-on-voters-have-not","2024-08-13T18:37:32+00:00","Donald Trump was almost assassinated one month ago. Our media has moved on. Voters have not"
"https://www.washingtonexaminer.com/news/campaigns/presidential/3118465/harris-contends-biden-record-her-own/","2024-08-13T09:00:00+00:00","Harris contends with Biden's record — and her own"
"https://www.mercurynews.com/2024/08/13/fact-check-trump-made-at-least-20-false-claims-in-his-conversation-with-elon-musk/","2024-08-13T13:51:24+00:00","Donald Trump made at least 20 false claims in his conversation with Elon Musk"
"https://www.breitbart.com/politics/2024/08/12/trump-bidens-ousting-coup-president-united-states/","2024-08-13T02:25:50+00:00","Trump: Biden's Ousting 'Was a Coup of the President of the United States'"
"https://dailycaller.com/2024/08/13/she-doesnt-represent-my-values-swing-state-voters-tell-cnn-they-have-doubts-about-harris/","2024-08-13T19:32:11+00:00","‘She Doesn’t Represent My Values’: Swing-State Voters Tell CNN They ‘Have Doubts’ About Harris"
"https://www.yahoo.com/news/team-trump-fumes-trainwreck-elon-133415399.html","2024-08-13T13:34:15+00:00","Team Trump Fumes After Trainwreck Elon Musk Interview"
"https://www.breitbart.com/2024-election/2024/08/12/elon-musk-road-destiny-civilization-trumps-right-path/","2024-08-13T04:52:30+00:00","Elon Musk: 'We're at a Fork in the Road of Destiny' and Trump Is 'the Right Path'"
"https://www.yahoo.com/news/donald-trump-elon-musk-x-interview-lasted-2-hours-what-the-two-talked-about-and-why-trump-agreed-to-this-004555284.html","2024-08-13T03:12:18+00:00","Donald Trump, Elon Musk X interview lasted 2 hours. What the two talked about and why Trump agreed to this"
"https://dailycaller.com/2024/08/13/kamala-harris-avoid-specifics-policy-trump-election-democrats/","2024-08-13T17:05:31+00:00","Dems Hope Harris Dodges Specifics, Rides ‘Wave Of Enthusiasm’ As Long As Possible"
"https://dailycaller.com/2024/08/13/karol-markowicz-trump-childish-attacks-kamala-harris-focus-issues/","2024-08-13T21:58:05+00:00","Fox News Columnist Says Trump Needs To Stop With ‘Childish’ Attacks Against Harris And Focus On ‘Issues’"
"https://nypost.com/2024/08/13/us-news/trump-hammers-democrats-on-border-inflation-in-elon-musk-interview/","2024-08-13T04:30:37+00:00","Trump hammers ‘defective’ Democrats on border, inflation and foreign policy in a wide-ranging interview with Elon Musk"
"https://www.reuters.com/world/us/harris-detail-plans-cut-costs-key-policy-speech-north-carolina-2024-08-13/","2024-08-13T23:28:46+00:00","Harris to target price gouging in first policy speech in North Carolina"
"https://townhall.com/columnists/bradslager/2024/08/13/donald-trump-was-on-with-elon-musk-as-the-media-shows-the-need-to-be-on-medication-n2643363","2024-08-13T23:43:02+00:00","Donald Trump Was on With Elon Musk as the Media Shows the Need to Be on Medication"
"https://www.indiatimes.com/news/world/donald-trump-calls-joe-bidens-exit-coup-in-interview-by-elon-musk-639775.html","2024-08-13T02:19:19+00:00","Donald Trump calls Joe Biden's exit 'coup' in Elon Musk interview on X, marred by technical glitches"
"https://www.latimes.com/opinion/story/2024-08-13/donald-trump-campaign-kamala-harris-polling","2024-08-13T06:00:45-04:00","Goldberg: Trump turned politics into reality TV. Now Harris is the show to watch"
"https://www.foxnews.com/us/fbi-investigating-irans-hack-trump-campaign-documents","2024-08-13T00:22:42+00:00","FBI investigating Iran’s hack of Trump campaign documents"
"https://www.yahoo.com/news/whos-winning-the-7-key-swing-states-harris-or-trump-inside-the-latest-polls-152953081.html","2024-08-13T15:29:53+00:00","Who's winning the 7 key swing states, Harris or Trump? Inside the latest polls."
"https://www.theguardian.com/environment/article/2024/aug/13/donald-trump-paris-climate-treaty-kamala-harris-china","2024-08-13T05:00:03+00:00","Trump would pull out of Paris climate treaty again – and Harris faces tough choices"
"https://www.nytimes.com/2024/08/12/us/politics/trump-elon-musk-x-spaces.html","2024-08-13T04:01:30+00:00","Musk Tees Up Softball Questions for Trump on X, After Technical Problems"
"https://nypost.com/2024/08/13/opinion/identity-politics-wont-save-kamala-harris-in-this-election/","2024-08-13T20:52:11+00:00","Harris can’t rely on identity politics this election, as wokery becomes a luxury belief"
"https://www.dailykos.com/stories/2024/8/13/2262912/-Vibe-checks-out-New-poll-shows-Harris-has-reignited-Democratic-enthusiasm","2024-08-13T22:01:15+00:00","Vibe checks out: New poll shows Harris has reignited Democratic enthusiasm"
"https://www.washingtonexaminer.com/news/campaigns/presidential/3120174/everything-we-know-trump-campaign-hack/","2024-08-13T21:30:37+00:00","Everything we know about the Trump campaign hack"
"https://www.msnbc.com/opinion/msnbc-opinion/jd-vance-trump-campaign-events-rcna166236","2024-08-13T10:00:00+00:00","Why Vance's small crowd sizes matter more than you think"
"https://www.dailykos.com/stories/2024/8/13/2262883/-The-madness-continues-Trump-on-Harris-looks-like-the-most-beautiful-actress-ever-to-live?utm_campaign%5C%5Cu003drecent=","2024-08-13T17:37:08+00:00","The madness continues... Trump on Harris: ""looks like the most beautiful actress ever to live”"
"https://www.yahoo.com/news/why-trumps-harris-proposals-end-215033600.html","2024-08-13T07:00:06+00:00","Why Trump's and Harris' proposals to end federal taxes on tips would be difficult to enact"
"https://www.yahoo.com/news/trump-falsely-claims-harris-used-ai-to-fake-rally-image-as-his-obsession-with-crowd-size-deepens-213307478.html","2024-08-13T13:54:54+00:00","Trump falsely claims Harris used AI to fake rally image as his obsession with crowd size deepens"
"https://www.nytimes.com/live/2024/08/13/us/harris-trump-election/the-police-say-a-man-broke-into-a-trump-campaign-office-in-virginia","2024-08-13T16:17:13+00:00","The police say a man broke into a Trump campaign office in Virginia."
"https://www.yahoo.com/news/murdoch-wall-street-journal-dump-001114715.html","2024-08-13T00:11:14+00:00","Is Murdoch’s Wall Street Journal About to Dump Trump?"
"https://www.thedailybeast.com/is-murdochs-wall-street-journal-about-to-dump-trump","2024-08-13T00:11:14.775000+00:00","Is Murdoch’s Wall Street Journal About to Dump Trump?"
"https://finance.yahoo.com/news/4-reasons-shouldn-t-worry-180018935.html","2024-08-13T18:00:18+00:00","4 Reasons You Shouldn’t Worry About the Election Impacting the Stock Market"
"https://www.zerohedge.com/political/green-party-survives-dems-ballot-challenge-battleground-state-kamala-shudders","2024-08-13T15:40:00+00:00","Green Party Survives Dems' Ballot Challenge In Battleground State - Kamala Shudders"
"https://www.yahoo.com/news/harris-campaign-transforming-big-crowds-130000310.html","2024-08-13T13:00:00+00:00","Harris' campaign is transforming big crowds into volunteers on the ground in key swing states"
"https://www.newsmax.com/siddinerstein/gaza-humanitarian-unwra/2024/08/13/id/1176373/","2024-08-13T19:29:56+00:00","Biden, Harris Forget Hostages - Effectively Ask Israel's Surrender"
"https://finance.yahoo.com/news/crypto-insiders-courting-vice-president-120000315.html","2024-08-13T13:37:30+00:00","Crypto Insiders Courting Vice President Harris Chase Whispers of Her Openness"
"https://time.com/7010315/donald-trump-elon-musk-x-spaces-interview-takeaways/","2024-08-13T02:05:00+00:00","Trump and Musk Talk on X: Takeaways"
"https://www.newsweek.com/jack-smith-should-move-now-make-trump-give-passport-ex-prosecutor-1938818","2024-08-13T22:19:10+00:00","Jack Smith should move now to make Trump give up passport: Ex-prosecutor"
"https://www.cbsnews.com/philadelphia/news/trump-wilkes-barre-rally-pennsylvania/","2024-08-13T01:19:27+00:00","Trump to hold rally in Wilkes-Barre, Pennsylvania, at Mohegan Sun Arena at Casey Plaza"
"https://www.cleveland.com/politics/2024/08/vance-makes-unlikely-debate-dare-attacks-on-harris-deemed-silly-false-claims-jd-vance-in-the-news.html","2024-08-13T17:56:18.924000+00:00","Vance makes unlikely debate dare; attacks on Harris deemed ‘silly false claims’: JD Vance in the news"
"https://www.yahoo.com/news/harris-campaign-adds-top-adviser-120040384.html","2024-08-13T12:00:40+00:00","Harris' campaign adds top adviser to lead outreach to Muslim and Arab voters"
"https://www.thedailybeast.com/the-most-outrageous-conspiracy-theories-of-the-2024-election-yet","2024-08-13T17:51:09.031000+00:00","The Most Outrageous Conspiracy Theories of the Election Yet"
"https://www.thesun.co.uk/news/29852798/donald-trump-lisp-speech-expert-reveals-relaxed-tick-musk/","2024-08-13T14:08:01+00:00","Speech expert claims 'relaxed' Trump let 'lisp' vocal tick slip in Musk chat"
"https://www.washingtonexaminer.com/news/campaigns/3119471/wake-up-washington-examiner-child-tax-credit-crunch-waiting-harris-knife-biden-why-smith-stalling/","2024-08-13T12:32:07+00:00","Wake up with the Washington Examiner: Child tax credit crunch, waiting for Harris to knife Biden, and why Smith is stalling"
"https://www.dailywire.com/news/musks-trump-interview-discussion-generates-1-billion-views-x-says","2024-08-13T13:37:54+00:00","Musk’s Trump Interview, Discussion Generates 1 Billion Views, X Says"
"https://www.yahoo.com/news/exclusive-harris-detail-plans-cut-130135991.html","2024-08-13T13:01:35+00:00","Exclusive-Harris to detail plans to cut costs in key policy speech in North Carolina"
"https://thehill.com/homenews/ap/ap-politics/ap-fbi-says-it-is-investigating-after-trump-campaign-said-sensitive-documents-were-hacked-by-iran/","2024-08-13T01:51:04+00:00","FBI says it is investigating after Trump campaign said sensitive documents were hacked by Iran"
"https://townhall.com/tipsheet/mattvespa/2024/08/13/is-this-cbs-news-reporter-serious-about-this-claim-about-donald-trump-n2643323","2024-08-13T16:30:00+00:00","CBS News Reporter's Take on Kamala Stealing Trump's 'No Tax on Tips' Policy Is Beyond Laughable"
"https://www.nydailynews.com/2024/08/13/nyc-mayor-adams-heading-to-dnc-to-talk-immigration-an-issue-where-harris-is-seen-as-vulnerable/","2024-08-13T21:06:32+00:00","NYC Mayor Adams heading to DNC to talk immigration – an issue where Harris is seen as vulnerable"
"https://www.bostonglobe.com/2024/08/12/nation/fbi-trump-iran-hack-campaign/","2024-08-13T02:08:26.526000+00:00","FBI says it is investigating after Trump campaign said sensitive documents were hacked by Iran"
"https://www.theguardian.com/culture/article/2024/aug/13/jon-stewart-trump-biden-late-night-tv","2024-08-13T15:23:39+00:00","Jon Stewart on Trump post-Biden: ‘Like seeing an old man talking to an empty spot on the bench’"
"https://www.foxnews.com/politics/trump-musk-interview-5-biggest-takeaways-from-2024-presidential-election-us-border-crisis","2024-08-13T12:06:34+00:00","Trump-Musk interview: 5 biggest takeaways from the 2024 presidential election to the US border crisis"
"https://www.politico.com/newsletters/politico-nightly/2024/08/13/harris-reset-the-presidential-race-new-polls-show-how-00173899","2024-08-13T23:00:00+00:00","Harris reset the presidential race. New polls show how."
"https://www.nytimes.com/2024/08/13/opinion/harris-trump-biden-polls.html","2024-08-13T09:03:14+00:00","What the Polls Say About Harris Erasing Trump’s Lead on the Economy"
"https://www.washingtonexaminer.com/opinion/3120135/elon-musk-trump-break-internet-is-it-enough/","2024-08-13T19:58:41+00:00","Elon Musk and Trump break the internet, but is it enough?"
"https://www.vanityfair.com/news/story/trump-harris-biden-2016-2024-election","2024-08-13T17:57:44.158000+00:00","Have We Learned Anything Since 2016?"
"https://www.independent.co.uk/voices/donald-trump-elon-musk-interview-lisp-b2595612.html","2024-08-13T12:47:02+00:00","How poking fun at Donald Trump’s lisp could backfire"
"https://www.dailywire.com/news/trump-musk-x-interview-what-to-know-if-you-missed-it","2024-08-13T14:57:25+00:00","Trump-Musk X Interview: What To Know If You Missed It"
"https://www.usnews.com/news/world/articles/2024-08-13/exclusive-harris-to-detail-plans-to-cut-costs-in-key-policy-speech-in-north-carolina","2024-08-13T09:01:00-04:00","Harris to Target Price Gouging in First Policy Speech in North Carolina"
"https://www.breitbart.com/news/harris-running-mate-walz-makes-solo-debut-with-union-speech/","2024-08-13T22:34:58+00:00","Harris running mate Walz makes solo debut with union speech"
"https://www.dailywire.com/news/deep-trouble-if-it-goes-the-other-way-musk-who-supported-obama-urges-other-moderates-to-vote-trump","2024-08-13T14:07:20+00:00","‘Deep Trouble If It Goes The Other Way’: Musk, Who Supported Obama, Urges Other Moderates To Vote Trump"
"https://www.scmp.com/opinion/hong-kong-opinion/article/3274327/tim-walz-will-be-hawk-hong-kong-and-mainland-china","2024-08-13T13:00:12+00:00","Tim Walz will be a hawk on Hong Kong and mainland China"
"https://www.bloomberg.com/news/articles/2024-08-13/campaign-hacks-blamed-on-iran-draw-fbi-investigation-of-election-interference?utm_source%5C%5Cu003dgoogle%5C%5Cu0026utm_medium%5C%5Cu003dbd%5C%5Cu0026cmpId%5C%5Cu003dgoogle=","2024-08-13T22:10:59.827000+00:00","Campaign Hacks Blamed on Iran Draw FBI Investigation of Election Interference Risks"
"https://www.independent.co.uk/news/world/americas/us-politics/trump-musk-interview-analysis-voice-b2595392.html","2024-08-13T02:59:17+00:00","Trump wanted Elon Musk to give him a reset — he didn’t get one"
"https://nymag.com/intelligencer/article/trump-media-trade-djt-stock-truth-social.html","2024-08-13T17:12:21.915000+00:00","Traders Are Having a Hard Time Staying Bullish on Trump Media"
"https://dailycaller.com/2024/08/13/mary-rooke-kamala-harris-donald-trump-polls-momentum-vote/","2024-08-13T21:33:54+00:00","ROOKE: Regime Media Forced To Give Viewers Reality Check About Kamala’s Momentum"
"https://www.yahoo.com/news/rachel-maddow-pair-unhinged-gop-205223693.html","2024-08-13T20:52:23+00:00","Rachel Maddow: How a pair of unhinged GOP candidates could help Democrats flip North Carolina in November"
"https://www.foxnews.com/us/harris-responds-after-trumps-interview-elon-musk-more-top-headlines","2024-08-13T10:49:38+00:00","Harris responds after Trump's interview with Elon Musk and more top headlines"
"https://www.usatoday.com/story/news/politics/elections/2024/08/13/harris-speech-cost-of-living/74779503007/","2024-08-13T13:44:21+00:00","Harris will reveal plans to cut costs in key policy speech in North Carolina"
"https://www.yahoo.com/news/rambling-trump-musk-interview-marred-100249296.html","2024-08-13T10:02:49+00:00","Rambling Trump, Musk interview marred by tech issues"
"https://www.rawstory.com/tomi-lahren-january-6/","2024-08-13T19:11:23+00:00","'He's still lying!' Ex-GOP operative flattens Tomi Lahren's attempt to whitewash Jan. 6"
"https://www.newsweek.com/scott-baio-eu-elon-musk-spaces-trump-1938555","2024-08-13T16:54:05+00:00","Scott Baio's ""election interference"" remark goes viral"
"https://www.thedailybeast.com/jon-stewart-breaks-bad-news-to-trump-bidens-not-coming-back","2024-08-13T04:45:28.815000+00:00","Jon Stewart Breaks Bad News to Trump: ‘Biden’s Not Coming Back’"
"https://www.yahoo.com/news/roger-stone-says-email-accounts-195059156.html","2024-08-13T20:52:23+00:00","Roger Stone says his email accounts were how the hackers got into the Trump campaign"
"https://finance.yahoo.com/news/musk-trump-conversation-x-begins-005204444.html","2024-08-13T00:52:04+00:00","Musk, Trump Conversation on X Begins After Lengthy Delay"
"https://www.politico.com/newsletters/playbook-pm/2024/08/13/could-harris-momentum-put-florida-in-play-00132333","2024-08-13T17:04:50+00:00","Playbook PM: Could Harris' momentum put Florida in play?"
"https://www.forbes.com/sites/siladityaray/2024/08/13/x-ai-bot-grok-pushes-unsubstantiated-claims-about-trump-missing-dentures-during-his-interview-with-elon-musk/","2024-08-13T12:11:44+00:00","X AI Bot ‘Grok’ Pushes Unsubstantiated Claims About Trump Missing ‘Dentures’ During His Interview With Elon Musk"
"https://thehill.com/homenews/ap/ap-politics/ap-a-conservative-gathering-provides-a-safe-space-for-republicans-who-arent-on-board-with-trump/mlite/","2024-08-13T18:05:45+00:00","A conservative gathering provides a safe space for Republicans who aren’t on board with Trump"
"https://finance.yahoo.com/news/9-reasons-social-security-check-191608835.html","2024-08-13T19:16:08+00:00","9 Reasons Your Social Security Check Could Get Smaller in 2025"
"https://www.cnn.com/2024/08/13/politics/trump-on-message-conspiracies/index.html","2024-08-13T23:00:02.306000+00:00","As Trump flails and invites conspiracies, allies plea for him to stay on message"
"https://www.washingtonexaminer.com/news/campaigns/presidential/3119486/harris-pivots-economy-combat-light-substance-complaint/","2024-08-13T17:42:13+00:00","- Washington Examiner"
"https://www.breitbart.com/politics/2024/08/13/fact-check-trump-says-more-died-of-covid-under-biden/","2024-08-13T12:50:47+00:00","Trump Says More Died of COVID Under Biden"
"https://www.yahoo.com/news/crowd-photos-harris-walz-rally-184255139.html","2024-08-13T18:42:55+00:00","Crowd Photos at a Harris-Walz Rally Were Not Generated by AI"
"https://www.usnews.com/news/u-s-news-decision-points/articles/2024-08-13/iran-emerges-as-an-x-factor-in-the-2024-election","2024-08-13T13:48:00-04:00","Iran Emerges as an X Factor in the 2024 Election"
"https://patch.com/michigan/detroit/detroits-uaw-files-labor-complaint-against-trump-musk","2024-08-13T17:40:07+00:00","Detroit's UAW Files Labor Complaint Against Trump, Musk"
"https://www.independent.co.uk/news/world/americas/us-politics/trump-elon-musk-interview-x-stream-lisp-b2595384.html","2024-08-13T01:12:01+00:00","Trump and Musk interview underway - with lisp raising questions"
"https://www.cnn.com/2024/08/13/politics/fact-check-trump-musk-20-false-claims/index.html","2024-08-13T04:57:51.045000+00:00","Trump made at least 20 false claims in his conversation with Elon Musk"
"https://www.ksl.com/article/51098415/trump-and-musk-talk-about-assassination-attempt-and-deportations-during-glitchy-chat-on-x","2024-08-13T14:09:42+00:00","Trump and Musk talk about assassination attempt and deportations during glitchy chat on X"
"https://thehill.com/business/4825606-uaw-files-charges-trump-musk/","2024-08-13T15:20:25+00:00","UAW files labor charges against Trump and Musk, alleging worker intimidation"
"https://www.cnbc.com/2024/08/13/tim-walz-kamala-harris-minnesota-business.html","2024-08-13T22:01:43+00:00","Inside the tax battles Tim Walz fought — and won — in Minnesota"
"https://www.forbes.com/sites/tonyaevans/2024/08/13/swing-state-pro-crypto-voters-seek-proof-of-pivot-from-harris-campaign/","2024-08-13T16:35:33+00:00","Swing State Pro-Crypto Voters Seek Proof Of Pivot From Harris Campaign"
"https://www.theguardian.com/us-news/article/2024/aug/13/tim-walz-kamala-harris-vp-china-us-election-donald-trump","2024-08-13T03:14:53+00:00","‘Always remember’: how Tim Walz’s time in China shaped him"
"https://www.zerohedge.com/political/harris-campaign-busted-spoofing-news-outlets-headline-altering-ad-scheme","2024-08-13T20:40:00+00:00","Harris Campaign Busted Spoofing News Outlets In Headline-Altering Ad Scheme"
"https://www.yahoo.com/news/donald-trump-elon-musk-interview-on-x-delayed-due-to-technical-difficulties-with-spaces-why-trumps-campaign-is-pushing-him-to-do-more-social-media-004555614.html","2024-08-13T00:54:34+00:00","Donald Trump, Elon Musk interview on X delayed due to technical difficulties with Spaces. Why Trump’s campaign is pushing him to do more social media"
"https://www.nbcnews.com/politics/2024-election/harris-campaign-adds-top-adviser-lead-outreach-muslim-arab-voters-rcna166318","2024-08-13T10:00:00+00:00","Harris' campaign adds top adviser to lead outreach to Muslim and Arab voters"
"https://time.com/7010321/fbi-trump-campaign-iran-hack/","2024-08-13T02:15:00+00:00","FBI Looks Into Alleged Iran Hacking of Trump Campaign Documents"
"https://www.aljazeera.com/news/2024/8/13/cyberattack-inflation-immigration-top-takeaways-from-trump-musk-chat?traffic_source=rss","2024-08-13T12:25:45+00:00","Cyberattack, inflation, immigration: Six takeaways from Trump-Musk chat"
"https://www.yahoo.com/news/technical-delays-trump-talks-immigration-043456610.html","2024-08-13T04:34:56+00:00","After technical delays, Trump talks immigration and tech policy with Musk"
"https://time.com/7010537/trump-musk-harris-time-cover/","2024-08-13T17:39:03+00:00","Musk Chat Takeaway: Trump Is Panicking"
"https://www.yahoo.com/news/trump-v-harris-live-tim-074603269.html?fr%5C%5Cu003dsycsrp_catchall=","2024-08-13T01:27:32+00:00","Trump and Musk interview delayed as X users are unable to watch after ‘attack’: Live updates"
"https://dailycaller.com/2024/08/13/fox-friends-co-hosts-voters-kamala-harris-progressive-record/","2024-08-13T14:47:27+00:00","‘Fox & Friends’ Co-Hosts Implore Voters To ‘Wake Up’ And See Reality Of Harris’ Left-Wing Record"
"https://www.zerohedge.com/political/rabobank-questions-swirl-what-economic-program-harris-administration-might-look","2024-08-13T14:40:00+00:00","Rabobank: Questions Swirl What The Economic Program Of A Harris Administration Might Look Like"
"https://www.msnbc.com/opinion/msnbc-opinion/trump-campaign-race-against-kamala-harris-biggest-opponent-rcna166373","2024-08-13T17:50:47+00:00","I’m a Republican strategist. Here’s how Trump is tanking his own campaign."
"https://www.dailymail.co.uk/news/article-13740141/Republicans-Trump-fear-breakdown-lose-election-ANDREW-NEIL.html","2024-08-13T19:57:25+00:00","Republicans fear Trump is at risk of a breakdown"
"https://www.washingtonexaminer.com/news/campaigns/presidential/3119177/republicans-turn-panic-about-their-nominee-polls/","2024-08-13T11:00:00+00:00","It’s Republicans’ turn to panic about their nominee and the polls"
"https://www.msnbc.com/opinion/msnbc-opinion/rfk-jr-trump-harris-third-party-election-rogan-rcna166263","2024-08-13T10:00:00+00:00","Why Trump should be worried about RFK Jr. even as he flounders"
