Date,Voice,Trial,State,Result
09/17/24,BBC,82,MD,0
09/17/24,BBC,82,MA,0
09/17/24,BBC,82,MI,0
09/17/24,BBC,82,MN,0
09/17/24,BBC,82,MS,1
09/17/24,BBC,82,MO,1
09/17/24,BBC,82,MT,1
09/17/24,BBC,82,NE,1
09/17/24,BBC,82,NV,0
09/17/24,BBC,82,NH,0
09/17/24,BBC,82,NJ,0
09/17/24,BBC,82,NM,0
09/17/24,BBC,82,NY,0
09/17/24,BBC,82,NC,1
09/17/24,BBC,82,ND,1
09/17/24,BBC,82,OH,1
09/17/24,BBC,82,OK,1
09/17/24,BBC,82,OR,0
09/17/24,BBC,82,PA,0
09/17/24,BBC,82,RI,0
09/17/24,BBC,82,SC,1
09/17/24,BBC,82,SD,1
09/17/24,BBC,82,TN,1
09/17/24,BBC,82,TX,1
09/17/24,BBC,82,UT,1
09/17/24,BBC,82,VT,0
09/17/24,BBC,82,VA,0
09/17/24,BBC,82,WA,0
09/17/24,BBC,82,WV,1
09/17/24,BBC,82,WI,0
09/17/24,BBC,82,WY,1
09/17/24,BBC,83,AL,1
09/17/24,BBC,83,AK,1
09/17/24,BBC,83,AZ,0
09/17/24,BBC,83,AR,1
09/17/24,BBC,83,CA,0
09/17/24,BBC,83,CO,0
09/17/24,BBC,83,CT,0
09/17/24,BBC,83,DC,0
09/17/24,BBC,83,DE,0
09/17/24,BBC,83,FL,1
09/17/24,BBC,83,GA,0
09/17/24,BBC,83,HI,0
09/17/24,BBC,83,ID,1
09/17/24,BBC,83,IL,0
09/17/24,BBC,83,IN,1
09/17/24,BBC,83,IA,1
09/17/24,BBC,83,KS,1
09/17/24,BBC,83,KY,1
09/17/24,BBC,83,LA,1
09/17/24,BBC,83,ME,0
09/17/24,BBC,83,MD,0
09/17/24,BBC,83,MA,0
09/17/24,BBC,83,MI,0
09/17/24,BBC,83,MN,0
09/17/24,BBC,83,MS,1
09/17/24,BBC,83,MO,1
09/17/24,BBC,83,MT,1
09/17/24,BBC,83,NE,1
09/17/24,BBC,83,NV,0
09/17/24,BBC,83,NH,0
09/17/24,BBC,83,NJ,0
09/17/24,BBC,83,NM,0
09/17/24,BBC,83,NY,0
09/17/24,BBC,83,NC,1
09/17/24,BBC,83,ND,1
09/17/24,BBC,83,OH,1
09/17/24,BBC,83,OK,1
09/17/24,BBC,83,OR,0
09/17/24,BBC,83,PA,0
09/17/24,BBC,83,RI,0
09/17/24,BBC,83,SC,1
09/17/24,BBC,83,SD,1
09/17/24,BBC,83,TN,1
09/17/24,BBC,83,TX,1
09/17/24,BBC,83,UT,1
09/17/24,BBC,83,VT,0
09/17/24,BBC,83,VA,0
09/17/24,BBC,83,WA,0
09/17/24,BBC,83,WV,1
09/17/24,BBC,83,WI,0
09/17/24,BBC,83,WY,1
09/17/24,BBC,84,AL,1
09/17/24,BBC,84,AK,1
09/17/24,BBC,84,AZ,0
09/17/24,BBC,84,AR,1
09/17/24,BBC,84,CA,0
09/17/24,BBC,84,CO,0
09/17/24,BBC,84,CT,0
09/17/24,BBC,84,DC,0
09/17/24,BBC,84,DE,0
09/17/24,BBC,84,FL,1
09/17/24,BBC,84,GA,1
09/17/24,BBC,84,HI,0
09/17/24,BBC,84,ID,1
09/17/24,BBC,84,IL,0
09/17/24,BBC,84,IN,1
09/17/24,BBC,84,IA,1
09/17/24,BBC,84,KS,1
09/17/24,BBC,84,KY,1
09/17/24,BBC,84,LA,1
09/17/24,BBC,84,ME,0
09/17/24,BBC,84,MD,0
09/17/24,BBC,84,MA,0
09/17/24,BBC,84,MI,0
09/17/24,BBC,84,MN,0
09/17/24,BBC,84,MS,1
09/17/24,BBC,84,MO,1
09/17/24,BBC,84,MT,1
09/17/24,BBC,84,NE,1
09/17/24,BBC,84,NV,0
09/17/24,BBC,84,NH,0
09/17/24,BBC,84,NJ,0
09/17/24,BBC,84,NM,0
09/17/24,BBC,84,NY,0
09/17/24,BBC,84,NC,1
09/17/24,BBC,84,ND,1
09/17/24,BBC,84,OH,1
09/17/24,BBC,84,OK,1
09/17/24,BBC,84,OR,0
09/17/24,BBC,84,PA,0
09/17/24,BBC,84,RI,0
09/17/24,BBC,84,SC,1
09/17/24,BBC,84,SD,1
09/17/24,BBC,84,TN,1
09/17/24,BBC,84,TX,1
09/17/24,BBC,84,UT,1
09/17/24,BBC,84,VT,0
09/17/24,BBC,84,VA,0
09/17/24,BBC,84,WA,0
09/17/24,BBC,84,WV,1
09/17/24,BBC,84,WI,0
09/17/24,BBC,84,WY,1
09/17/24,BBC,85,AL,1
09/17/24,BBC,85,AK,1
09/17/24,BBC,85,AZ,0
09/17/24,BBC,85,AR,1
09/17/24,BBC,85,CA,0
09/17/24,BBC,85,CO,0
09/17/24,BBC,85,CT,0
09/17/24,BBC,85,DC,0
09/17/24,BBC,85,DE,0
09/17/24,BBC,85,FL,1
09/17/24,BBC,85,GA,0
09/17/24,BBC,85,HI,0
09/17/24,BBC,85,ID,1
09/17/24,BBC,85,IL,0
09/17/24,BBC,85,IN,1
09/17/24,BBC,85,IA,1
09/17/24,BBC,85,KS,1
09/17/24,BBC,85,KY,1
09/17/24,BBC,85,LA,1
09/17/24,BBC,85,ME,0
09/17/24,BBC,85,MD,0
09/17/24,BBC,85,MA,0
09/17/24,BBC,85,MI,0
09/17/24,BBC,85,MN,0
09/17/24,BBC,85,MS,1
09/17/24,BBC,85,MO,1
09/17/24,BBC,85,MT,1
09/17/24,BBC,85,NE,1
09/17/24,BBC,85,NV,0
09/17/24,BBC,85,NH,0
09/17/24,BBC,85,NJ,0
09/17/24,BBC,85,NM,0
09/17/24,BBC,85,NY,0
09/17/24,BBC,85,NC,1
09/17/24,BBC,85,ND,1
09/17/24,BBC,85,OH,1
09/17/24,BBC,85,OK,1
09/17/24,BBC,85,OR,0
09/17/24,BBC,85,PA,0
09/17/24,BBC,85,RI,0
09/17/24,BBC,85,SC,1
09/17/24,BBC,85,SD,1
09/17/24,BBC,85,TN,1
09/17/24,BBC,85,TX,1
09/17/24,BBC,85,UT,1
09/17/24,BBC,85,VT,0
09/17/24,BBC,85,VA,0
09/17/24,BBC,85,WA,0
09/17/24,BBC,85,WV,1
09/17/24,BBC,85,WI,0
09/17/24,BBC,85,WY,1
09/17/24,BBC,86,AL,1
09/17/24,BBC,86,AK,1
09/17/24,BBC,86,AZ,0
09/17/24,BBC,86,AR,1
09/17/24,BBC,86,CA,0
09/17/24,BBC,86,CO,0
09/17/24,BBC,86,CT,0
09/17/24,BBC,86,DC,0
09/17/24,BBC,86,DE,0
09/17/24,BBC,86,FL,1
09/17/24,BBC,86,GA,0
09/17/24,BBC,86,HI,0
09/17/24,BBC,86,ID,1
09/17/24,BBC,86,IL,0
09/17/24,BBC,86,IN,1
09/17/24,BBC,86,IA,1
09/17/24,BBC,86,KS,1
09/17/24,BBC,86,KY,1
09/17/24,BBC,86,LA,1
09/17/24,BBC,86,ME,0
09/17/24,BBC,86,MD,0
09/17/24,BBC,86,MA,0
09/17/24,BBC,86,MI,0
09/17/24,BBC,86,MN,0
09/17/24,BBC,86,MS,1
09/17/24,BBC,86,MO,1
09/17/24,BBC,86,MT,1
09/17/24,BBC,86,NE,1
09/17/24,BBC,86,NV,0
09/17/24,BBC,86,NH,0
09/17/24,BBC,86,NJ,0
09/17/24,BBC,86,NM,0
09/17/24,BBC,86,NY,0
09/17/24,BBC,86,NC,1
09/17/24,BBC,86,ND,1
09/17/24,BBC,86,OH,1
09/17/24,BBC,86,OK,1
09/17/24,BBC,86,OR,0
09/17/24,BBC,86,PA,0
09/17/24,BBC,86,RI,0
09/17/24,BBC,86,SC,1
09/17/24,BBC,86,SD,1
09/17/24,BBC,86,TN,1
09/17/24,BBC,86,TX,1
09/17/24,BBC,86,UT,1
09/17/24,BBC,86,VT,0
09/17/24,BBC,86,VA,0
09/17/24,BBC,86,WA,0
09/17/24,BBC,86,WV,1
09/17/24,BBC,86,WI,0
09/17/24,BBC,86,WY,1
09/17/24,BBC,87,AL,1
09/17/24,BBC,87,AK,1
09/17/24,BBC,87,AZ,0
09/17/24,BBC,87,AR,1
09/17/24,BBC,87,CA,0
09/17/24,BBC,87,CO,0
09/17/24,BBC,87,CT,0
09/17/24,BBC,87,DC,0
09/17/24,BBC,87,DE,0
09/17/24,BBC,87,FL,1
09/17/24,BBC,87,GA,0
09/17/24,BBC,87,HI,0
09/17/24,BBC,87,ID,1
09/17/24,BBC,87,IL,0
09/17/24,BBC,87,IN,1
09/17/24,BBC,87,IA,1
09/17/24,BBC,87,KS,1
09/17/24,BBC,87,KY,1
09/17/24,BBC,87,LA,1
09/17/24,BBC,87,ME,0
09/17/24,BBC,87,MD,0
09/17/24,BBC,87,MA,0
09/17/24,BBC,87,MI,0
09/17/24,BBC,87,MN,0
09/17/24,BBC,87,MS,1
09/17/24,BBC,87,MO,1
09/17/24,BBC,87,MT,1
09/17/24,BBC,87,NE,1
09/17/24,BBC,87,NV,0
09/17/24,BBC,87,NH,0
09/17/24,BBC,87,NJ,0
09/17/24,BBC,87,NM,0
09/17/24,BBC,87,NY,0
09/17/24,BBC,87,NC,1
09/17/24,BBC,87,ND,1
09/17/24,BBC,87,OH,1
09/17/24,BBC,87,OK,1
09/17/24,BBC,87,OR,0
09/17/24,BBC,87,PA,0
09/17/24,BBC,87,RI,0
09/17/24,BBC,87,SC,1
09/17/24,BBC,87,SD,1
09/17/24,BBC,87,TN,1
09/17/24,BBC,87,TX,1
09/17/24,BBC,87,UT,1
09/17/24,BBC,87,VT,0
09/17/24,BBC,87,VA,0
09/17/24,BBC,87,WA,0
09/17/24,BBC,87,WV,1
09/17/24,BBC,87,WI,0
09/17/24,BBC,87,WY,1
09/17/24,BBC,88,AL,1
09/17/24,BBC,88,AK,1
09/17/24,BBC,88,AZ,0
09/17/24,BBC,88,AR,1
09/17/24,BBC,88,CA,0
09/17/24,BBC,88,CO,0
09/17/24,BBC,88,CT,0
09/17/24,BBC,88,DC,0
09/17/24,BBC,88,DE,0
09/17/24,BBC,88,FL,1
09/17/24,BBC,88,GA,0
09/17/24,BBC,88,HI,0
09/17/24,BBC,88,ID,1
09/17/24,BBC,88,IL,0
09/17/24,BBC,88,IN,1
09/17/24,BBC,88,IA,1
09/17/24,BBC,88,KS,1
09/17/24,BBC,88,KY,1
09/17/24,BBC,88,LA,1
09/17/24,BBC,88,ME,0
09/17/24,BBC,88,MD,0
09/17/24,BBC,88,MA,0
09/17/24,BBC,88,MI,0
09/17/24,BBC,88,MN,0
09/17/24,BBC,88,MS,1
09/17/24,BBC,88,MO,1
09/17/24,BBC,88,MT,1
09/17/24,BBC,88,NE,1
09/17/24,BBC,88,NV,0
09/17/24,BBC,88,NH,0
09/17/24,BBC,88,NJ,0
09/17/24,BBC,88,NM,0
09/17/24,BBC,88,NY,0
09/17/24,BBC,88,NC,0
09/17/24,BBC,88,ND,1
09/17/24,BBC,88,OH,1
09/17/24,BBC,88,OK,1
09/17/24,BBC,88,OR,0
09/17/24,BBC,88,PA,0
09/17/24,BBC,88,RI,0
09/17/24,BBC,88,SC,1
09/17/24,BBC,88,SD,1
09/17/24,BBC,88,TN,1
09/17/24,BBC,88,TX,1
09/17/24,BBC,88,UT,1
09/17/24,BBC,88,VT,0
09/17/24,BBC,88,VA,0
09/17/24,BBC,88,WA,0
09/17/24,BBC,88,WV,1
09/17/24,BBC,88,WI,0
09/17/24,BBC,88,WY,1
09/17/24,BBC,89,AL,1
09/17/24,BBC,89,AK,1
09/17/24,BBC,89,AZ,0
09/17/24,BBC,89,AR,1
09/17/24,BBC,89,CA,0
09/17/24,BBC,89,CO,0
09/17/24,BBC,89,CT,0
09/17/24,BBC,89,DC,0
09/17/24,BBC,89,DE,0
09/17/24,BBC,89,FL,1
09/17/24,BBC,89,GA,0
09/17/24,BBC,89,HI,0
09/17/24,BBC,89,ID,1
09/17/24,BBC,89,IL,0
09/17/24,BBC,89,IN,1
09/17/24,BBC,89,IA,1
09/17/24,BBC,89,KS,1
09/17/24,BBC,89,KY,1
09/17/24,BBC,89,LA,1
09/17/24,BBC,89,ME,0
09/17/24,BBC,89,MD,0
09/17/24,BBC,89,MA,0
09/17/24,BBC,89,MI,0
09/17/24,BBC,89,MN,0
09/17/24,BBC,89,MS,1
09/17/24,BBC,89,MO,1
09/17/24,BBC,89,MT,1
09/17/24,BBC,89,NE,1
09/17/24,BBC,89,NV,0
09/17/24,BBC,89,NH,0
09/17/24,BBC,89,NJ,0
09/17/24,BBC,89,NM,0
09/17/24,BBC,89,NY,0
09/17/24,BBC,89,NC,0
09/17/24,BBC,89,ND,1
09/17/24,BBC,89,OH,1
09/17/24,BBC,89,OK,1
09/17/24,BBC,89,OR,0
09/17/24,BBC,89,PA,0
09/17/24,BBC,89,RI,0
09/17/24,BBC,89,SC,1
09/17/24,BBC,89,SD,1
09/17/24,BBC,89,TN,1
09/17/24,BBC,89,TX,1
09/17/24,BBC,89,UT,1
09/17/24,BBC,89,VT,0
09/17/24,BBC,89,VA,0
09/17/24,BBC,89,WA,0
09/17/24,BBC,89,WV,1
09/17/24,BBC,89,WI,0
09/17/24,BBC,89,WY,1
09/17/24,BBC,90,AL,1
09/17/24,BBC,90,AK,1
09/17/24,BBC,90,AZ,0
09/17/24,BBC,90,AR,1
09/17/24,BBC,90,CA,0
09/17/24,BBC,90,CO,0
09/17/24,BBC,90,CT,0
09/17/24,BBC,90,DC,0
09/17/24,BBC,90,DE,0
09/17/24,BBC,90,FL,1
09/17/24,BBC,90,GA,0
09/17/24,BBC,90,HI,0
09/17/24,BBC,90,ID,1
09/17/24,BBC,90,IL,0
09/17/24,BBC,90,IN,1
09/17/24,BBC,90,IA,1
09/17/24,BBC,90,KS,1
09/17/24,BBC,90,KY,1
09/17/24,BBC,90,LA,1
09/17/24,BBC,90,ME,0
09/17/24,BBC,90,MD,0
09/17/24,BBC,90,MA,0
09/17/24,BBC,90,MI,0
09/17/24,BBC,90,MN,0
09/17/24,BBC,90,MS,1
09/17/24,BBC,90,MO,1
09/17/24,BBC,90,MT,1
09/17/24,BBC,90,NE,1
09/17/24,BBC,90,NV,0
09/17/24,BBC,90,NH,0
09/17/24,BBC,90,NJ,0
09/17/24,BBC,90,NM,0
09/17/24,BBC,90,NY,0
09/17/24,BBC,90,NC,1
09/17/24,BBC,90,ND,1
09/17/24,BBC,90,OH,1
09/17/24,BBC,90,OK,1
09/17/24,BBC,90,OR,0
09/17/24,BBC,90,PA,0
09/17/24,BBC,90,RI,0
09/17/24,BBC,90,SC,1
09/17/24,BBC,90,SD,1
09/17/24,BBC,90,TN,1
09/17/24,BBC,90,TX,1
09/17/24,BBC,90,UT,1
09/17/24,BBC,90,VT,0
09/17/24,BBC,90,VA,0
09/17/24,BBC,90,WA,0
09/17/24,BBC,90,WV,1
09/17/24,BBC,90,WI,0
09/17/24,BBC,90,WY,1
09/17/24,BBC,91,AL,1
09/17/24,BBC,91,AK,1
09/17/24,BBC,91,AZ,0
09/17/24,BBC,91,AR,1
09/17/24,BBC,91,CA,0
09/17/24,BBC,91,CO,0
09/17/24,BBC,91,CT,0
09/17/24,BBC,91,DC,0
09/17/24,BBC,91,DE,0
09/17/24,BBC,91,FL,1
09/17/24,BBC,91,GA,0
09/17/24,BBC,91,HI,0
09/17/24,BBC,91,ID,1
09/17/24,BBC,91,IL,0
09/17/24,BBC,91,IN,1
09/17/24,BBC,91,IA,1
09/17/24,BBC,91,KS,1
09/17/24,BBC,91,KY,1
09/17/24,BBC,91,LA,1
09/17/24,BBC,91,ME,0
09/17/24,BBC,91,MD,0
09/17/24,BBC,91,MA,0
09/17/24,BBC,91,MI,0
09/17/24,BBC,91,MN,0
09/17/24,BBC,91,MS,1
09/17/24,BBC,91,MO,1
09/17/24,BBC,91,MT,1
09/17/24,BBC,91,NE,1
09/17/24,BBC,91,NV,0
09/17/24,BBC,91,NH,0
09/17/24,BBC,91,NJ,0
09/17/24,BBC,91,NM,0
09/17/24,BBC,91,NY,0
09/17/24,BBC,91,NC,1
09/17/24,BBC,91,ND,1
09/17/24,BBC,91,OH,1
09/17/24,BBC,91,OK,1
09/17/24,BBC,91,OR,0
09/17/24,BBC,91,PA,0
09/17/24,BBC,91,RI,0
09/17/24,BBC,91,SC,1
09/17/24,BBC,91,SD,1
09/17/24,BBC,91,TN,1
09/17/24,BBC,91,TX,1
09/17/24,BBC,91,UT,1
09/17/24,BBC,91,VT,0
09/17/24,BBC,91,VA,0
09/17/24,BBC,91,WA,0
09/17/24,BBC,91,WV,1
09/17/24,BBC,91,WI,0
09/17/24,BBC,91,WY,1
09/17/24,BBC,92,AL,1
09/17/24,BBC,92,AK,1
09/17/24,BBC,92,AZ,0
09/17/24,BBC,92,AR,1
09/17/24,BBC,92,CA,0
09/17/24,BBC,92,CO,0
09/17/24,BBC,92,CT,0
09/17/24,BBC,92,DC,0
09/17/24,BBC,92,DE,0
09/17/24,BBC,92,FL,1
09/17/24,BBC,92,GA,0
09/17/24,BBC,92,HI,0
09/17/24,BBC,92,ID,1
09/17/24,BBC,92,IL,0
09/17/24,BBC,92,IN,1
09/17/24,BBC,92,IA,1
09/17/24,BBC,92,KS,1
09/17/24,BBC,92,KY,1
09/17/24,BBC,92,LA,1
09/17/24,BBC,92,ME,0
09/17/24,BBC,92,MD,0
09/17/24,BBC,92,MA,0
09/17/24,BBC,92,MI,0
09/17/24,BBC,92,MN,0
09/17/24,BBC,92,MS,1
09/17/24,BBC,92,MO,1
09/17/24,BBC,92,MT,1
09/17/24,BBC,92,NE,1
09/17/24,BBC,92,NV,0
09/17/24,BBC,92,NH,0
09/17/24,BBC,92,NJ,0
09/17/24,BBC,92,NM,0
09/17/24,BBC,92,NY,0
09/17/24,BBC,92,NC,1
09/17/24,BBC,92,ND,1
09/17/24,BBC,92,OH,1
09/17/24,BBC,92,OK,1
09/17/24,BBC,92,OR,0
09/17/24,BBC,92,PA,0
09/17/24,BBC,92,RI,0
09/17/24,BBC,92,SC,1
09/17/24,BBC,92,SD,1
09/17/24,BBC,92,TN,1
09/17/24,BBC,92,TX,1
09/17/24,BBC,92,UT,1
09/17/24,BBC,92,VT,0
09/17/24,BBC,92,VA,0
09/17/24,BBC,92,WA,0
09/17/24,BBC,92,WV,1
09/17/24,BBC,92,WI,0
09/17/24,BBC,92,WY,1
09/17/24,BBC,93,AL,1
09/17/24,BBC,93,AK,1
09/17/24,BBC,93,AZ,0
09/17/24,BBC,93,AR,1
09/17/24,BBC,93,CA,0
09/17/24,BBC,93,CO,0
09/17/24,BBC,93,CT,0
09/17/24,BBC,93,DC,0
09/17/24,BBC,93,DE,0
09/17/24,BBC,93,FL,1
09/17/24,BBC,93,GA,0
09/17/24,BBC,93,HI,0
09/17/24,BBC,93,ID,1
09/17/24,BBC,93,IL,0
09/17/24,BBC,93,IN,1
09/17/24,BBC,93,IA,1
09/17/24,BBC,93,KS,1
09/17/24,BBC,93,KY,1
09/17/24,BBC,93,LA,1
09/17/24,BBC,93,ME,0
09/17/24,BBC,93,MD,0
09/17/24,BBC,93,MA,0
09/17/24,BBC,93,MI,0
09/17/24,BBC,93,MN,0
09/17/24,BBC,93,MS,1
09/17/24,BBC,93,MO,1
09/17/24,BBC,93,MT,1
09/17/24,BBC,93,NE,1
09/17/24,BBC,93,NV,0
09/17/24,BBC,93,NH,0
09/17/24,BBC,93,NJ,0
09/17/24,BBC,93,NM,0
09/17/24,BBC,93,NY,0
09/17/24,BBC,93,NC,1
09/17/24,BBC,93,ND,1
09/17/24,BBC,93,OH,1
09/17/24,BBC,93,OK,1
09/17/24,BBC,93,OR,0
09/17/24,BBC,93,PA,0
09/17/24,BBC,93,RI,0
09/17/24,BBC,93,SC,1
09/17/24,BBC,93,SD,1
09/17/24,BBC,93,TN,1
09/17/24,BBC,93,TX,1
09/17/24,BBC,93,UT,1
09/17/24,BBC,93,VT,0
09/17/24,BBC,93,VA,0
09/17/24,BBC,93,WA,0
09/17/24,BBC,93,WV,1
09/17/24,BBC,93,WI,0
09/17/24,BBC,93,WY,1
09/17/24,Direct,1,AL,1
09/17/24,Direct,1,AK,1
09/17/24,Direct,1,AZ,0
09/17/24,Direct,1,AR,1
09/17/24,Direct,1,CA,0
09/17/24,Direct,1,CO,0
09/17/24,Direct,1,CT,0
09/17/24,Direct,1,DC,0
09/17/24,Direct,1,DE,0
09/17/24,Direct,1,FL,1
09/17/24,Direct,1,GA,0
09/17/24,Direct,1,HI,0
09/17/24,Direct,1,ID,1
09/17/24,Direct,1,IL,0
09/17/24,Direct,1,IN,1
09/17/24,Direct,1,IA,1
09/17/24,Direct,1,KS,1
09/17/24,Direct,1,KY,1
09/17/24,Direct,1,LA,1
09/17/24,Direct,1,ME,0
09/17/24,Direct,1,MD,0
09/17/24,Direct,1,MA,0
09/17/24,Direct,1,MI,0
09/17/24,Direct,1,MN,0
09/17/24,Direct,1,MS,1
09/17/24,Direct,1,MO,1
09/17/24,Direct,1,MT,1
09/17/24,Direct,1,NE,1
09/17/24,Direct,1,NV,0
09/17/24,Direct,1,NH,0
09/17/24,Direct,1,NJ,0
09/17/24,Direct,1,NM,0
09/17/24,Direct,1,NY,0
09/17/24,Direct,1,NC,1
09/17/24,Direct,1,ND,1
09/17/24,Direct,1,OH,1
09/17/24,Direct,1,OK,1
09/17/24,Direct,1,OR,0
09/17/24,Direct,1,PA,0
09/17/24,Direct,1,RI,0
09/17/24,Direct,1,SC,1
09/17/24,Direct,1,SD,1
09/17/24,Direct,1,TN,1
09/17/24,Direct,1,TX,1
09/17/24,Direct,1,UT,1
09/17/24,Direct,1,VT,0
09/17/24,Direct,1,VA,0
09/17/24,Direct,1,WA,0
09/17/24,Direct,1,WV,1
09/17/24,Direct,1,WI,0
09/17/24,Direct,1,WY,1
09/17/24,Direct,2,AL,1
09/17/24,Direct,2,AK,1
09/17/24,Direct,2,AZ,0
09/17/24,Direct,2,AR,1
09/17/24,Direct,2,CA,0
09/17/24,Direct,2,CO,0
09/17/24,Direct,2,CT,0
09/17/24,Direct,2,DC,0
09/17/24,Direct,2,DE,0
09/17/24,Direct,2,FL,1
09/17/24,Direct,2,GA,0
09/17/24,Direct,2,HI,0
09/17/24,Direct,2,ID,1
09/17/24,Direct,2,IL,0
09/17/24,Direct,2,IN,1
09/17/24,Direct,2,IA,1
09/17/24,Direct,2,KS,1
09/17/24,Direct,2,KY,1
09/17/24,Direct,2,LA,1
09/17/24,Direct,2,ME,0
09/17/24,Direct,2,MD,0
09/17/24,Direct,2,MA,0
09/17/24,Direct,2,MI,0
09/17/24,Direct,2,MN,0
09/17/24,Direct,2,MS,1
09/17/24,Direct,2,MO,1
09/17/24,Direct,2,MT,1
09/17/24,Direct,2,NE,1
09/17/24,Direct,2,NV,0
09/17/24,Direct,2,NH,0
09/17/24,Direct,2,NJ,0
09/17/24,Direct,2,NM,0
09/17/24,Direct,2,NY,0
09/17/24,Direct,2,NC,1
09/17/24,Direct,2,ND,1
09/17/24,Direct,2,OH,1
09/17/24,Direct,2,OK,1
09/17/24,Direct,2,OR,0
09/17/24,Direct,2,PA,0
09/17/24,Direct,2,RI,0
09/17/24,Direct,2,SC,1
09/17/24,Direct,2,SD,1
09/17/24,Direct,2,TN,1
09/17/24,Direct,2,TX,1
09/17/24,Direct,2,UT,1
09/17/24,Direct,2,VT,0
09/17/24,Direct,2,VA,0
09/17/24,Direct,2,WA,0
09/17/24,Direct,2,WV,1
09/17/24,Direct,2,WI,0
09/17/24,Direct,2,WY,1
09/17/24,Direct,3,AL,1
09/17/24,Direct,3,AK,1
09/17/24,Direct,3,AZ,0
09/17/24,Direct,3,AR,1
09/17/24,Direct,3,CA,0
09/17/24,Direct,3,CO,0
09/17/24,Direct,3,CT,0
09/17/24,Direct,3,DC,0
09/17/24,Direct,3,DE,0
09/17/24,Direct,3,FL,0
09/17/24,Direct,3,GA,0
09/17/24,Direct,3,HI,0
09/17/24,Direct,3,ID,1
09/17/24,Direct,3,IL,0
09/17/24,Direct,3,IN,1
09/17/24,Direct,3,IA,1
09/17/24,Direct,3,KS,1
09/17/24,Direct,3,KY,1
09/17/24,Direct,3,LA,1
09/17/24,Direct,3,ME,0
09/17/24,Direct,3,MD,0
09/17/24,Direct,3,MA,0
09/17/24,Direct,3,MI,0
09/17/24,Direct,3,MN,0
09/17/24,Direct,3,MS,1
09/17/24,Direct,3,MO,1
09/17/24,Direct,3,MT,1
09/17/24,Direct,3,NE,1
09/17/24,Direct,3,NV,0
09/17/24,Direct,3,NH,0
09/17/24,Direct,3,NJ,0
09/17/24,Direct,3,NM,0
09/17/24,Direct,3,NY,0
09/17/24,Direct,3,NC,0
09/17/24,Direct,3,ND,1
09/17/24,Direct,3,OH,1
09/17/24,Direct,3,OK,1
09/17/24,Direct,3,OR,0
09/17/24,Direct,3,PA,0
09/17/24,Direct,3,RI,0
09/17/24,Direct,3,SC,1
09/17/24,Direct,3,SD,1
09/17/24,Direct,3,TN,1
09/17/24,Direct,3,TX,1
09/17/24,Direct,3,UT,1
09/17/24,Direct,3,VT,0
09/17/24,Direct,3,VA,0
09/17/24,Direct,3,WA,0
09/17/24,Direct,3,WV,1
09/17/24,Direct,3,WI,0
09/17/24,Direct,3,WY,1
09/17/24,Direct,4,AL,1
09/17/24,Direct,4,AK,1
09/17/24,Direct,4,AZ,0
09/17/24,Direct,4,AR,1
09/17/24,Direct,4,CA,0
09/17/24,Direct,4,CO,0
09/17/24,Direct,4,CT,0
09/17/24,Direct,4,DC,0
09/17/24,Direct,4,DE,0
09/17/24,Direct,4,FL,1
09/17/24,Direct,4,GA,0
09/17/24,Direct,4,HI,0
09/17/24,Direct,4,ID,1
09/17/24,Direct,4,IL,0
09/17/24,Direct,4,IN,1
09/17/24,Direct,4,IA,1
09/17/24,Direct,4,KS,1
09/17/24,Direct,4,KY,1
09/17/24,Direct,4,LA,1
09/17/24,Direct,4,ME,0
09/17/24,Direct,4,MD,0
09/17/24,Direct,4,MA,0
09/17/24,Direct,4,MI,0
09/17/24,Direct,4,MN,0
09/17/24,Direct,4,MS,1
09/17/24,Direct,4,MO,1
09/17/24,Direct,4,MT,1
09/17/24,Direct,4,NE,1
09/17/24,Direct,4,NV,0
09/17/24,Direct,4,NH,0
09/17/24,Direct,4,NJ,0
09/17/24,Direct,4,NM,0
09/17/24,Direct,4,NY,0
09/17/24,Direct,4,NC,1
09/17/24,Direct,4,ND,1
09/17/24,Direct,4,OH,1
09/17/24,Direct,4,OK,1
09/17/24,Direct,4,OR,0
09/17/24,Direct,4,PA,0
09/17/24,Direct,4,RI,0
09/17/24,Direct,4,SC,1
09/17/24,Direct,4,SD,1
09/17/24,Direct,4,TN,1
09/17/24,Direct,4,TX,1
09/17/24,Direct,4,UT,1
09/17/24,Direct,4,VT,0
09/17/24,Direct,4,VA,0
09/17/24,Direct,4,WA,0
09/17/24,Direct,4,WV,1
09/17/24,Direct,4,WI,0
09/17/24,Direct,4,WY,1
09/17/24,Direct,5,AL,1
09/17/24,Direct,5,AK,1
09/17/24,Direct,5,AZ,0
09/17/24,Direct,5,AR,1
09/17/24,Direct,5,CA,0
09/17/24,Direct,5,CO,0
09/17/24,Direct,5,CT,0
09/17/24,Direct,5,DC,0
09/17/24,Direct,5,DE,0
09/17/24,Direct,5,FL,1
09/17/24,Direct,5,GA,0
09/17/24,Direct,5,HI,0
09/17/24,Direct,5,ID,1
09/17/24,Direct,5,IL,0
09/17/24,Direct,5,IN,1
09/17/24,Direct,5,IA,1
09/17/24,Direct,5,KS,1
09/17/24,Direct,5,KY,1
09/17/24,Direct,5,LA,1
09/17/24,Direct,5,ME,0
09/17/24,Direct,5,MD,0
09/17/24,Direct,5,MA,0
09/17/24,Direct,5,MI,0
09/17/24,Direct,5,MN,0
