Date,Voice,Trial,State,Result
10/16/24,Fox,101,MS,1
10/16/24,Fox,101,MO,1
10/16/24,Fox,101,MT,1
10/16/24,Fox,101,NE,1
10/16/24,Fox,101,NV,0
10/16/24,Fox,101,NH,0
10/16/24,Fox,101,NJ,0
10/16/24,Fox,101,NM,0
10/16/24,Fox,101,NY,0
10/16/24,Fox,101,NC,1
10/16/24,Fox,101,ND,1
10/16/24,Fox,101,OH,1
10/16/24,Fox,101,OK,1
10/16/24,Fox,101,OR,0
10/16/24,Fox,101,PA,0
10/16/24,Fox,101,RI,0
10/16/24,Fox,101,SC,1
10/16/24,Fox,101,SD,1
10/16/24,Fox,101,TN,1
10/16/24,Fox,101,TX,1
10/16/24,Fox,101,UT,1
10/16/24,Fox,101,VT,0
10/16/24,Fox,101,VA,0
10/16/24,Fox,101,WA,0
10/16/24,Fox,101,WV,1
10/16/24,Fox,101,WI,1
10/16/24,Fox,101,WY,1
10/16/24,Fox,102,AL,1
10/16/24,Fox,102,AK,1
10/16/24,Fox,102,AZ,0
10/16/24,Fox,102,AR,1
10/16/24,Fox,102,CA,0
10/16/24,Fox,102,CO,0
10/16/24,Fox,102,CT,0
10/16/24,Fox,102,DE,0
10/16/24,Fox,102,FL,1
10/16/24,Fox,102,GA,0
10/16/24,Fox,102,HI,0
10/16/24,Fox,102,ID,1
10/16/24,Fox,102,IL,0
10/16/24,Fox,102,IN,1
10/16/24,Fox,102,IA,1
10/16/24,Fox,102,KS,1
10/16/24,Fox,102,KY,1
10/16/24,Fox,102,LA,1
10/16/24,Fox,102,ME,0
10/16/24,Fox,102,MD,0
10/16/24,Fox,102,MA,0
10/16/24,Fox,102,MI,0
10/16/24,Fox,102,MN,0
10/16/24,Fox,102,MS,1
10/16/24,Fox,102,MO,1
10/16/24,Fox,102,MT,1
10/16/24,Fox,102,NE,1
10/16/24,Fox,102,NV,0
10/16/24,Fox,102,NH,0
10/16/24,Fox,102,NJ,0
10/16/24,Fox,102,NM,0
10/16/24,Fox,102,NY,0
10/16/24,Fox,102,NC,0
10/16/24,Fox,102,ND,1
10/16/24,Fox,102,OH,1
10/16/24,Fox,102,OK,1
10/16/24,Fox,102,OR,0
10/16/24,Fox,102,PA,0
10/16/24,Fox,102,RI,0
10/16/24,Fox,102,SC,1
10/16/24,Fox,102,SD,1
10/16/24,Fox,102,TN,1
10/16/24,Fox,102,TX,1
10/16/24,Fox,102,UT,1
10/16/24,Fox,102,VT,0
10/16/24,Fox,102,VA,0
10/16/24,Fox,102,WA,0
10/16/24,Fox,102,WV,1
10/16/24,Fox,102,WI,0
10/16/24,Fox,102,WY,1
10/16/24,Fox,103,AL,1
10/16/24,Fox,103,AK,1
10/16/24,Fox,103,AZ,1
10/16/24,Fox,103,AR,1
10/16/24,Fox,103,CA,0
10/16/24,Fox,103,CO,0
10/16/24,Fox,103,CT,0
10/16/24,Fox,103,DE,0
10/16/24,Fox,103,FL,1
10/16/24,Fox,103,GA,1
10/16/24,Fox,103,HI,0
10/16/24,Fox,103,ID,1
10/16/24,Fox,103,IL,0
10/16/24,Fox,103,IN,1
10/16/24,Fox,103,IA,1
10/16/24,Fox,103,KS,1
10/16/24,Fox,103,KY,1
10/16/24,Fox,103,LA,1
10/16/24,Fox,103,ME,0
10/16/24,Fox,103,MD,0
10/16/24,Fox,103,MA,0
10/16/24,Fox,103,MI,0
10/16/24,Fox,103,MN,0
10/16/24,Fox,103,MS,1
10/16/24,Fox,103,MO,1
10/16/24,Fox,103,MT,1
10/16/24,Fox,103,NE,1
10/16/24,Fox,103,NV,0
10/16/24,Fox,103,NH,0
10/16/24,Fox,103,NJ,0
10/16/24,Fox,103,NM,0
10/16/24,Fox,103,NY,0
10/16/24,Fox,103,NC,1
10/16/24,Fox,103,ND,1
10/16/24,Fox,103,OH,1
10/16/24,Fox,103,OK,1
10/16/24,Fox,103,OR,0
10/16/24,Fox,103,PA,0
10/16/24,Fox,103,RI,0
10/16/24,Fox,103,SC,1
10/16/24,Fox,103,SD,1
10/16/24,Fox,103,TN,1
10/16/24,Fox,103,TX,1
10/16/24,Fox,103,UT,1
10/16/24,Fox,103,VT,0
10/16/24,Fox,103,VA,0
10/16/24,Fox,103,WA,0
10/16/24,Fox,103,WV,1
10/16/24,Fox,103,WI,0
10/16/24,Fox,103,WY,1
10/16/24,Fox,104,AL,1
10/16/24,Fox,104,AK,1
10/16/24,Fox,104,AZ,1
10/16/24,Fox,104,AR,1
10/16/24,Fox,104,CA,0
10/16/24,Fox,104,CO,0
10/16/24,Fox,104,CT,0
10/16/24,Fox,104,DE,0
10/16/24,Fox,104,FL,1
10/16/24,Fox,104,GA,1
10/16/24,Fox,104,HI,0
10/16/24,Fox,104,ID,1
10/16/24,Fox,104,IL,0
10/16/24,Fox,104,IN,1
10/16/24,Fox,104,IA,1
10/16/24,Fox,104,KS,1
10/16/24,Fox,104,KY,1
10/16/24,Fox,104,LA,1
10/16/24,Fox,104,ME,0
10/16/24,Fox,104,MD,0
10/16/24,Fox,104,MA,0
10/16/24,Fox,104,MI,1
10/16/24,Fox,104,MN,0
10/16/24,Fox,104,MS,1
10/16/24,Fox,104,MO,1
10/16/24,Fox,104,MT,1
10/16/24,Fox,104,NE,1
10/16/24,Fox,104,NV,0
10/16/24,Fox,104,NH,0
10/16/24,Fox,104,NJ,0
10/16/24,Fox,104,NM,0
10/16/24,Fox,104,NY,0
10/16/24,Fox,104,NC,1
10/16/24,Fox,104,ND,1
10/16/24,Fox,104,OH,1
10/16/24,Fox,104,OK,1
10/16/24,Fox,104,OR,0
10/16/24,Fox,104,PA,1
10/16/24,Fox,104,RI,0
10/16/24,Fox,104,SC,1
10/16/24,Fox,104,SD,1
10/16/24,Fox,104,TN,1
10/16/24,Fox,104,TX,1
10/16/24,Fox,104,UT,1
10/16/24,Fox,104,VT,0
10/16/24,Fox,104,VA,0
10/16/24,Fox,104,WA,0
10/16/24,Fox,104,WV,1
10/16/24,Fox,104,WI,1
10/16/24,Fox,104,WY,1
10/16/24,Fox,105,AL,1
10/16/24,Fox,105,AK,1
10/16/24,Fox,105,AZ,1
10/16/24,Fox,105,AR,1
10/16/24,Fox,105,CA,0
10/16/24,Fox,105,CO,0
10/16/24,Fox,105,CT,0
10/16/24,Fox,105,DE,0
10/16/24,Fox,105,FL,1
10/16/24,Fox,105,GA,1
10/16/24,Fox,105,HI,0
10/16/24,Fox,105,ID,1
10/16/24,Fox,105,IL,0
10/16/24,Fox,105,IN,1
10/16/24,Fox,105,IA,1
10/16/24,Fox,105,KS,1
10/16/24,Fox,105,KY,1
10/16/24,Fox,105,LA,1
10/16/24,Fox,105,ME,0
10/16/24,Fox,105,MD,0
10/16/24,Fox,105,MA,0
10/16/24,Fox,105,MI,1
10/16/24,Fox,105,MN,0
10/16/24,Fox,105,MS,1
10/16/24,Fox,105,MO,1
10/16/24,Fox,105,MT,1
10/16/24,Fox,105,NE,1
10/16/24,Fox,105,NV,0
10/16/24,Fox,105,NH,0
10/16/24,Fox,105,NJ,0
10/16/24,Fox,105,NM,0
10/16/24,Fox,105,NY,0
10/16/24,Fox,105,NC,1
10/16/24,Fox,105,ND,1
10/16/24,Fox,105,OH,1
10/16/24,Fox,105,OK,1
10/16/24,Fox,105,OR,0
10/16/24,Fox,105,PA,1
10/16/24,Fox,105,RI,0
10/16/24,Fox,105,SC,1
10/16/24,Fox,105,SD,1
10/16/24,Fox,105,TN,1
10/16/24,Fox,105,TX,1
10/16/24,Fox,105,UT,1
10/16/24,Fox,105,VT,0
10/16/24,Fox,105,VA,0
10/16/24,Fox,105,WA,0
10/16/24,Fox,105,WV,1
10/16/24,Fox,105,WI,1
10/16/24,Fox,105,WY,1
10/16/24,Fox,106,AL,1
10/16/24,Fox,106,AK,1
10/16/24,Fox,106,AZ,1
10/16/24,Fox,106,AR,1
10/16/24,Fox,106,CA,0
10/16/24,Fox,106,CO,0
10/16/24,Fox,106,CT,0
10/16/24,Fox,106,DE,0
10/16/24,Fox,106,FL,1
10/16/24,Fox,106,GA,1
10/16/24,Fox,106,HI,0
10/16/24,Fox,106,ID,1
10/16/24,Fox,106,IL,0
10/16/24,Fox,106,IN,1
10/16/24,Fox,106,IA,1
10/16/24,Fox,106,KS,1
10/16/24,Fox,106,KY,1
10/16/24,Fox,106,LA,1
10/16/24,Fox,106,ME,0
10/16/24,Fox,106,MD,0
10/16/24,Fox,106,MA,0
10/16/24,Fox,106,MI,1
10/16/24,Fox,106,MN,0
10/16/24,Fox,106,MS,1
10/16/24,Fox,106,MO,1
10/16/24,Fox,106,MT,1
10/16/24,Fox,106,NE,1
10/16/24,Fox,106,NV,0
10/16/24,Fox,106,NH,0
10/16/24,Fox,106,NJ,0
10/16/24,Fox,106,NM,0
10/16/24,Fox,106,NY,0
10/16/24,Fox,106,NC,1
10/16/24,Fox,106,ND,1
10/16/24,Fox,106,OH,1
10/16/24,Fox,106,OK,1
10/16/24,Fox,106,OR,0
10/16/24,Fox,106,PA,1
10/16/24,Fox,106,RI,0
10/16/24,Fox,106,SC,1
10/16/24,Fox,106,SD,1
10/16/24,Fox,106,TN,1
10/16/24,Fox,106,TX,1
10/16/24,Fox,106,UT,1
10/16/24,Fox,106,VT,0
10/16/24,Fox,106,VA,0
10/16/24,Fox,106,WA,0
10/16/24,Fox,106,WV,1
10/16/24,Fox,106,WI,1
10/16/24,Fox,106,WY,1
10/16/24,Fox,107,AL,1
10/16/24,Fox,107,AK,1
10/16/24,Fox,107,AZ,1
10/16/24,Fox,107,AR,1
10/16/24,Fox,107,CA,0
10/16/24,Fox,107,CO,0
10/16/24,Fox,107,CT,0
10/16/24,Fox,107,DE,0
10/16/24,Fox,107,FL,1
10/16/24,Fox,107,GA,1
10/16/24,Fox,107,HI,0
10/16/24,Fox,107,ID,1
10/16/24,Fox,107,IL,0
10/16/24,Fox,107,IN,1
10/16/24,Fox,107,IA,1
10/16/24,Fox,107,KS,1
10/16/24,Fox,107,KY,1
10/16/24,Fox,107,LA,1
10/16/24,Fox,107,ME,0
10/16/24,Fox,107,MD,0
10/16/24,Fox,107,MA,0
10/16/24,Fox,107,MI,1
10/16/24,Fox,107,MN,0
10/16/24,Fox,107,MS,1
10/16/24,Fox,107,MO,1
10/16/24,Fox,107,MT,1
10/16/24,Fox,107,NE,1
10/16/24,Fox,107,NV,0
10/16/24,Fox,107,NH,0
10/16/24,Fox,107,NJ,0
10/16/24,Fox,107,NM,0
10/16/24,Fox,107,NY,0
10/16/24,Fox,107,NC,1
10/16/24,Fox,107,ND,1
10/16/24,Fox,107,OH,1
10/16/24,Fox,107,OK,1
10/16/24,Fox,107,OR,0
10/16/24,Fox,107,PA,1
10/16/24,Fox,107,RI,0
10/16/24,Fox,107,SC,1
10/16/24,Fox,107,SD,1
10/16/24,Fox,107,TN,1
10/16/24,Fox,107,TX,1
10/16/24,Fox,107,UT,1
10/16/24,Fox,107,VT,0
10/16/24,Fox,107,VA,0
10/16/24,Fox,107,WA,0
10/16/24,Fox,107,WV,1
10/16/24,Fox,107,WI,1
10/16/24,Fox,107,WY,1
10/16/24,Fox,108,AL,1
10/16/24,Fox,108,AK,1
10/16/24,Fox,108,AZ,1
10/16/24,Fox,108,AR,1
10/16/24,Fox,108,CA,0
10/16/24,Fox,108,CO,0
10/16/24,Fox,108,CT,0
10/16/24,Fox,108,DE,0
10/16/24,Fox,108,FL,1
10/16/24,Fox,108,GA,1
10/16/24,Fox,108,HI,0
10/16/24,Fox,108,ID,1
10/16/24,Fox,108,IL,0
10/16/24,Fox,108,IN,1
10/16/24,Fox,108,IA,1
10/16/24,Fox,108,KS,1
10/16/24,Fox,108,KY,1
10/16/24,Fox,108,LA,1
10/16/24,Fox,108,ME,0
10/16/24,Fox,108,MD,0
10/16/24,Fox,108,MA,0
10/16/24,Fox,108,MI,1
10/16/24,Fox,108,MN,0
10/16/24,Fox,108,MS,1
10/16/24,Fox,108,MO,1
10/16/24,Fox,108,MT,1
10/16/24,Fox,108,NE,1
10/16/24,Fox,108,NV,0
10/16/24,Fox,108,NH,0
10/16/24,Fox,108,NJ,0
10/16/24,Fox,108,NM,0
10/16/24,Fox,108,NY,0
10/16/24,Fox,108,NC,1
10/16/24,Fox,108,ND,1
10/16/24,Fox,108,OH,1
10/16/24,Fox,108,OK,1
10/16/24,Fox,108,OR,0
10/16/24,Fox,108,PA,1
10/16/24,Fox,108,RI,0
10/16/24,Fox,108,SC,1
10/16/24,Fox,108,SD,1
10/16/24,Fox,108,TN,1
10/16/24,Fox,108,TX,1
10/16/24,Fox,108,UT,1
10/16/24,Fox,108,VT,0
10/16/24,Fox,108,VA,0
10/16/24,Fox,108,WA,0
10/16/24,Fox,108,WV,1
10/16/24,Fox,108,WI,1
10/16/24,Fox,108,WY,1
10/16/24,Fox,109,AL,1
10/16/24,Fox,109,AK,1
10/16/24,Fox,109,AZ,1
10/16/24,Fox,109,AR,1
10/16/24,Fox,109,CA,0
10/16/24,Fox,109,CO,0
10/16/24,Fox,109,CT,0
10/16/24,Fox,109,DE,0
10/16/24,Fox,109,FL,1
10/16/24,Fox,109,GA,1
10/16/24,Fox,109,HI,0
10/16/24,Fox,109,ID,1
10/16/24,Fox,109,IL,0
10/16/24,Fox,109,IN,1
10/16/24,Fox,109,IA,1
10/16/24,Fox,109,KS,1
10/16/24,Fox,109,KY,1
10/16/24,Fox,109,LA,1
10/16/24,Fox,109,ME,0
10/16/24,Fox,109,MD,0
10/16/24,Fox,109,MA,0
10/16/24,Fox,109,MI,1
10/16/24,Fox,109,MN,0
10/16/24,Fox,109,MS,1
10/16/24,Fox,109,MO,1
10/16/24,Fox,109,MT,1
10/16/24,Fox,109,NE,1
10/16/24,Fox,109,NV,0
10/16/24,Fox,109,NH,0
10/16/24,Fox,109,NJ,0
10/16/24,Fox,109,NM,0
10/16/24,Fox,109,NY,0
10/16/24,Fox,109,NC,1
10/16/24,Fox,109,ND,1
10/16/24,Fox,109,OH,1
10/16/24,Fox,109,OK,1
10/16/24,Fox,109,OR,0
10/16/24,Fox,109,PA,0
10/16/24,Fox,109,RI,0
10/16/24,Fox,109,SC,1
10/16/24,Fox,109,SD,1
10/16/24,Fox,109,TN,1
10/16/24,Fox,109,TX,1
10/16/24,Fox,109,UT,1
10/16/24,Fox,109,VT,0
10/16/24,Fox,109,VA,0
10/16/24,Fox,109,WA,0
10/16/24,Fox,109,WV,1
10/16/24,Fox,109,WI,1
10/16/24,Fox,109,WY,1
10/16/24,Fox,110,AL,1
10/16/24,Fox,110,AK,1
10/16/24,Fox,110,AZ,1
10/16/24,Fox,110,AR,1
10/16/24,Fox,110,CA,0
10/16/24,Fox,110,CO,0
10/16/24,Fox,110,CT,0
10/16/24,Fox,110,DE,0
10/16/24,Fox,110,FL,1
10/16/24,Fox,110,GA,1
10/16/24,Fox,110,HI,0
10/16/24,Fox,110,ID,1
10/16/24,Fox,110,IL,0
10/16/24,Fox,110,IN,1
10/16/24,Fox,110,IA,1
10/16/24,Fox,110,KS,1
10/16/24,Fox,110,KY,1
10/16/24,Fox,110,LA,1
10/16/24,Fox,110,ME,0
10/16/24,Fox,110,MD,0
10/16/24,Fox,110,MA,0
10/16/24,Fox,110,MI,1
10/16/24,Fox,110,MN,0
10/16/24,Fox,110,MS,1
10/16/24,Fox,110,MO,1
10/16/24,Fox,110,MT,1
10/16/24,Fox,110,NE,1
10/16/24,Fox,110,NV,0
10/16/24,Fox,110,NH,0
10/16/24,Fox,110,NJ,0
10/16/24,Fox,110,NM,0
10/16/24,Fox,110,NY,0
10/16/24,Fox,110,NC,1
10/16/24,Fox,110,ND,1
10/16/24,Fox,110,OH,1
10/16/24,Fox,110,OK,1
10/16/24,Fox,110,OR,0
10/16/24,Fox,110,PA,1
10/16/24,Fox,110,RI,0
10/16/24,Fox,110,SC,1
10/16/24,Fox,110,SD,1
10/16/24,Fox,110,TN,1
10/16/24,Fox,110,TX,1
10/16/24,Fox,110,UT,1
10/16/24,Fox,110,VT,0
10/16/24,Fox,110,VA,0
10/16/24,Fox,110,WA,0
10/16/24,Fox,110,WV,1
10/16/24,Fox,110,WI,1
10/16/24,Fox,110,WY,1
10/16/24,Fox,111,AL,1
10/16/24,Fox,111,AK,1
10/16/24,Fox,111,AZ,1
10/16/24,Fox,111,AR,1
10/16/24,Fox,111,CA,0
10/16/24,Fox,111,CO,0
10/16/24,Fox,111,CT,0
10/16/24,Fox,111,DE,0
10/16/24,Fox,111,FL,1
10/16/24,Fox,111,GA,1
10/16/24,Fox,111,HI,0
10/16/24,Fox,111,ID,1
10/16/24,Fox,111,IL,0
10/16/24,Fox,111,IN,1
10/16/24,Fox,111,IA,1
10/16/24,Fox,111,KS,1
10/16/24,Fox,111,KY,1
10/16/24,Fox,111,LA,1
10/16/24,Fox,111,ME,0
10/16/24,Fox,111,MD,0
10/16/24,Fox,111,MA,0
10/16/24,Fox,111,MI,1
10/16/24,Fox,111,MN,0
10/16/24,Fox,111,MS,1
10/16/24,Fox,111,MO,1
10/16/24,Fox,111,MT,1
10/16/24,Fox,111,NE,1
10/16/24,Fox,111,NV,0
10/16/24,Fox,111,NH,0
10/16/24,Fox,111,NJ,0
10/16/24,Fox,111,NM,0
10/16/24,Fox,111,NY,0
10/16/24,Fox,111,NC,1
10/16/24,Fox,111,ND,1
10/16/24,Fox,111,OH,1
10/16/24,Fox,111,OK,1
10/16/24,Fox,111,OR,0
10/16/24,Fox,111,PA,0
10/16/24,Fox,111,RI,0
10/16/24,Fox,111,SC,1
10/16/24,Fox,111,SD,1
10/16/24,Fox,111,TN,1
10/16/24,Fox,111,TX,1
10/16/24,Fox,111,UT,1
10/16/24,Fox,111,VT,0
10/16/24,Fox,111,VA,0
10/16/24,Fox,111,WA,0
10/16/24,Fox,111,WV,1
10/16/24,Fox,111,WI,1
10/16/24,Fox,111,WY,1
10/16/24,Fox,112,AL,1
10/16/24,Fox,112,AK,1
10/16/24,Fox,112,AZ,1
10/16/24,Fox,112,AR,1
10/16/24,Fox,112,CA,0
10/16/24,Fox,112,CO,0
10/16/24,Fox,112,CT,0
10/16/24,Fox,112,DE,0
10/16/24,Fox,112,FL,1
10/16/24,Fox,112,GA,1
10/16/24,Fox,112,HI,0
10/16/24,Fox,112,ID,1
10/16/24,Fox,112,IL,0
10/16/24,Fox,112,IN,1
10/16/24,Fox,112,IA,1
10/16/24,Fox,112,KS,1
10/16/24,Fox,112,KY,1
10/16/24,Fox,112,LA,1
10/16/24,Fox,112,ME,0
10/16/24,Fox,112,MD,0
10/16/24,Fox,112,MA,0
10/16/24,Fox,112,MI,1
10/16/24,Fox,112,MN,0
10/16/24,Fox,112,MS,1
10/16/24,Fox,112,MO,1
10/16/24,Fox,112,MT,1
10/16/24,Fox,112,NE,1
10/16/24,Fox,112,NV,0
10/16/24,Fox,112,NH,1
10/16/24,Fox,112,NJ,0
10/16/24,Fox,112,NM,0
10/16/24,Fox,112,NY,0
10/16/24,Fox,112,NC,1
10/16/24,Fox,112,ND,1
10/16/24,Fox,112,OH,1
10/16/24,Fox,112,OK,1
10/16/24,Fox,112,OR,0
10/16/24,Fox,112,PA,1
10/16/24,Fox,112,RI,0
10/16/24,Fox,112,SC,1
10/16/24,Fox,112,SD,1
10/16/24,Fox,112,TN,1
10/16/24,Fox,112,TX,1
10/16/24,Fox,112,UT,1
10/16/24,Fox,112,VT,0
10/16/24,Fox,112,VA,0
10/16/24,Fox,112,WA,0
10/16/24,Fox,112,WV,1
10/16/24,Fox,112,WI,1
10/16/24,Fox,112,WY,1
10/16/24,Fox,113,AL,1
10/16/24,Fox,113,AK,1
10/16/24,Fox,113,AZ,0
10/16/24,Fox,113,AR,1
10/16/24,Fox,113,CA,0
10/16/24,Fox,113,CO,0
10/16/24,Fox,113,CT,0
10/16/24,Fox,113,DE,0
10/16/24,Fox,113,FL,1
10/16/24,Fox,113,GA,0
10/16/24,Fox,113,HI,0
10/16/24,Fox,113,ID,1
10/16/24,Fox,113,IL,0
10/16/24,Fox,113,IN,1
10/16/24,Fox,113,IA,1
10/16/24,Fox,113,KS,1
10/16/24,Fox,113,KY,1
10/16/24,Fox,113,LA,1
10/16/24,Fox,113,ME,0
10/16/24,Fox,113,MD,0
10/16/24,Fox,113,MA,0
10/16/24,Fox,113,MI,0
10/16/24,Fox,113,MN,0
10/16/24,Fox,113,MS,1
10/16/24,Fox,113,MO,1
10/16/24,Fox,113,MT,1
10/16/24,Fox,113,NE,1
10/16/24,Fox,113,NV,0
10/16/24,Fox,113,NH,0
10/16/24,Fox,113,NJ,0
10/16/24,Fox,113,NM,0
10/16/24,Fox,113,NY,0
10/16/24,Fox,113,NC,0
10/16/24,Fox,113,ND,1
10/16/24,Fox,113,OH,1
10/16/24,Fox,113,OK,1
10/16/24,Fox,113,OR,0
10/16/24,Fox,113,PA,0
10/16/24,Fox,113,RI,0
10/16/24,Fox,113,SC,1
10/16/24,Fox,113,SD,1
10/16/24,Fox,113,TN,1
10/16/24,Fox,113,TX,1
10/16/24,Fox,113,UT,1
10/16/24,Fox,113,VT,0
10/16/24,Fox,113,VA,0
10/16/24,Fox,113,WA,0
10/16/24,Fox,113,WV,1
10/16/24,Fox,113,WI,0
10/16/24,Fox,113,WY,1
10/16/24,Fox,114,AL,1
10/16/24,Fox,114,AK,1
10/16/24,Fox,114,AZ,1
10/16/24,Fox,114,AR,1
10/16/24,Fox,114,CA,0
10/16/24,Fox,114,CO,0
10/16/24,Fox,114,CT,0
10/16/24,Fox,114,DE,0
10/16/24,Fox,114,FL,1
10/16/24,Fox,114,GA,1
10/16/24,Fox,114,HI,0
10/16/24,Fox,114,ID,1
10/16/24,Fox,114,IL,0
10/16/24,Fox,114,IN,1
10/16/24,Fox,114,IA,1
10/16/24,Fox,114,KS,1
10/16/24,Fox,114,KY,1
10/16/24,Fox,114,LA,1
10/16/24,Fox,114,ME,0
10/16/24,Fox,114,MD,0
10/16/24,Fox,114,MA,0
10/16/24,Fox,114,MI,1
10/16/24,Fox,114,MN,0
10/16/24,Fox,114,MS,1
10/16/24,Fox,114,MO,1
10/16/24,Fox,114,MT,1
10/16/24,Fox,114,NE,1
10/16/24,Fox,114,NV,0
10/16/24,Fox,114,NH,0
10/16/24,Fox,114,NJ,0
10/16/24,Fox,114,NM,0
10/16/24,Fox,114,NY,0
10/16/24,Fox,114,NC,1
10/16/24,Fox,114,ND,1
10/16/24,Fox,114,OH,1
10/16/24,Fox,114,OK,1
10/16/24,Fox,114,OR,0
10/16/24,Fox,114,PA,1
10/16/24,Fox,114,RI,0
10/16/24,Fox,114,SC,1
10/16/24,Fox,114,SD,1
10/16/24,Fox,114,TN,1
10/16/24,Fox,114,TX,1
10/16/24,Fox,114,UT,1
10/16/24,Fox,114,VT,0
10/16/24,Fox,114,VA,0
10/16/24,Fox,114,WA,0
10/16/24,Fox,114,WV,1
10/16/24,Fox,114,WI,1
10/16/24,Fox,114,WY,1
10/16/24,Fox,115,AL,1
10/16/24,Fox,115,AK,1
10/16/24,Fox,115,AZ,1
10/16/24,Fox,115,AR,1
10/16/24,Fox,115,CA,0
10/16/24,Fox,115,CO,0
10/16/24,Fox,115,CT,0
10/16/24,Fox,115,DE,0
10/16/24,Fox,115,FL,1
10/16/24,Fox,115,GA,1
10/16/24,Fox,115,HI,0
10/16/24,Fox,115,ID,1
10/16/24,Fox,115,IL,0
10/16/24,Fox,115,IN,1
10/16/24,Fox,115,IA,1
10/16/24,Fox,115,KS,1
10/16/24,Fox,115,KY,1
10/16/24,Fox,115,LA,1
10/16/24,Fox,115,ME,0
10/16/24,Fox,115,MD,0
10/16/24,Fox,115,MA,0
10/16/24,Fox,115,MI,0
10/16/24,Fox,115,MN,0
10/16/24,Fox,115,MS,1
10/16/24,Fox,115,MO,1
10/16/24,Fox,115,MT,1
10/16/24,Fox,115,NE,1
10/16/24,Fox,115,NV,0
10/16/24,Fox,115,NH,0
10/16/24,Fox,115,NJ,0
10/16/24,Fox,115,NM,0
10/16/24,Fox,115,NY,0
10/16/24,Fox,115,NC,1
10/16/24,Fox,115,ND,1
10/16/24,Fox,115,OH,1
10/16/24,Fox,115,OK,1
10/16/24,Fox,115,OR,0
10/16/24,Fox,115,PA,0
10/16/24,Fox,115,RI,0
10/16/24,Fox,115,SC,1
10/16/24,Fox,115,SD,1
10/16/24,Fox,115,TN,1
10/16/24,Fox,115,TX,1
10/16/24,Fox,115,UT,1
10/16/24,Fox,115,VT,0
10/16/24,Fox,115,VA,0
10/16/24,Fox,115,WA,0
10/16/24,Fox,115,WV,1
10/16/24,Fox,115,WI,0
10/16/24,Fox,115,WY,1
10/16/24,Fox,116,AL,1
10/16/24,Fox,116,AK,1
10/16/24,Fox,116,AZ,1
10/16/24,Fox,116,AR,1
10/16/24,Fox,116,CA,0
10/16/24,Fox,116,CO,0
10/16/24,Fox,116,CT,0
10/16/24,Fox,116,DE,0
10/16/24,Fox,116,FL,1
10/16/24,Fox,116,GA,1
10/16/24,Fox,116,HI,0
10/16/24,Fox,116,ID,1
10/16/24,Fox,116,IL,0
10/16/24,Fox,116,IN,1
10/16/24,Fox,116,IA,1
10/16/24,Fox,116,KS,1
10/16/24,Fox,116,KY,1
10/16/24,Fox,116,LA,1
10/16/24,Fox,116,ME,0
10/16/24,Fox,116,MD,0
10/16/24,Fox,116,MA,0
10/16/24,Fox,116,MI,0
10/16/24,Fox,116,MN,0
10/16/24,Fox,116,MS,1
10/16/24,Fox,116,MO,1
10/16/24,Fox,116,MT,1
10/16/24,Fox,116,NE,1
10/16/24,Fox,116,NV,0
10/16/24,Fox,116,NH,0
10/16/24,Fox,116,NJ,0
10/16/24,Fox,116,NM,0
10/16/24,Fox,116,NY,0
10/16/24,Fox,116,NC,1
10/16/24,Fox,116,ND,1
10/16/24,Fox,116,OH,1
10/16/24,Fox,116,OK,1
10/16/24,Fox,116,OR,0
10/16/24,Fox,116,PA,0
10/16/24,Fox,116,RI,0
10/16/24,Fox,116,SC,1
10/16/24,Fox,116,SD,1
10/16/24,Fox,116,TN,1
10/16/24,Fox,116,TX,1
10/16/24,Fox,116,UT,1
10/16/24,Fox,116,VT,0
10/16/24,Fox,116,VA,0
10/16/24,Fox,116,WA,0
10/16/24,Fox,116,WV,1
10/16/24,Fox,116,WI,1
10/16/24,Fox,116,WY,1
10/16/24,Fox,117,AL,1
10/16/24,Fox,117,AK,1
10/16/24,Fox,117,AZ,1
10/16/24,Fox,117,AR,1
10/16/24,Fox,117,CA,0
10/16/24,Fox,117,CO,0
10/16/24,Fox,117,CT,0
10/16/24,Fox,117,DE,0
10/16/24,Fox,117,FL,1
10/16/24,Fox,117,GA,1
10/16/24,Fox,117,HI,0
10/16/24,Fox,117,ID,1
10/16/24,Fox,117,IL,0
10/16/24,Fox,117,IN,1
10/16/24,Fox,117,IA,1
10/16/24,Fox,117,KS,1
10/16/24,Fox,117,KY,1
10/16/24,Fox,117,LA,1
10/16/24,Fox,117,ME,0
10/16/24,Fox,117,MD,0
10/16/24,Fox,117,MA,0
10/16/24,Fox,117,MI,1
10/16/24,Fox,117,MN,0
10/16/24,Fox,117,MS,1
10/16/24,Fox,117,MO,1
10/16/24,Fox,117,MT,1
10/16/24,Fox,117,NE,1
10/16/24,Fox,117,NV,0
10/16/24,Fox,117,NH,0
10/16/24,Fox,117,NJ,0
10/16/24,Fox,117,NM,0
10/16/24,Fox,117,NY,0
10/16/24,Fox,117,NC,1
10/16/24,Fox,117,ND,1
10/16/24,Fox,117,OH,1
10/16/24,Fox,117,OK,1
10/16/24,Fox,117,OR,0
10/16/24,Fox,117,PA,1
10/16/24,Fox,117,RI,0
10/16/24,Fox,117,SC,1
10/16/24,Fox,117,SD,1
10/16/24,Fox,117,TN,1
10/16/24,Fox,117,TX,1
